BUYER,DATE,DISCOUNT,DUE_DATE,GSTIN_BUYER,GSTIN_SELLER,INVOICE_INFO,LOGO,NOTE,OTHER,PAYMENT_DETAILS,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_SITE,SUB_TOTAL,TABLE,TAX,TITLE,TOTAL,TOTAL_WORDS,_source_file
"Bill to:Linda Shaw
9258 Jonathan Ville Suite 521
South Kathy, SC 35233 US
Tel:+(403)747-6395
Email:tatkins@example.org
Site:https://www.price-paul.net/",Date: 03-Feb-1997,DISCOUNT(3.38%): (-)  30.53,Due Date : 22-Nov-2001,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Thank you for your business!,"Address:16424 Timothy Mission
Markville, AK 58294 US

Email:melvin40@example.net
sleekbill in
(GSTIN: 12345670 00070007

ITEMS

TAX INVOICE

Date: 03-Feb-1997
Due Date : 22-Nov-2001
PO Number :82

Bill to:Linda Shaw

9258 Jonathan Ville Suite 521
South Kathy, SC 35233 US
Tel:+(403)747-6395
Email:tatkins@example.org
Site:https://www.price-paul.net/

GSTIN: OG@AAMFCO376K124

QUANTITY

Reach federal also.

2.00

Night serve its.

5.00

Off size fear.

2.00

Structure million financial.

4.00

Total in words: nine hundred and tw-
enty-one point eight

Bank Name State Bank of Texas
Branch Name Raf CAMP

Bank Account Number 11975800
Bank Swift Code SBININBB250

Thank you for your business!

SUB_TOTAL : 903.29 $

DISCOUNT(3.38%): (-) 30.53
TAX:VAT (5.14%): 46.42 $

TOTAL : 921.80 $
","Bank Name           State Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  11975800
Bank Swift Code      SBININBB250",PO Number :82,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 903.29  $,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.14%):  46.42 $,TAX INVOICE,TOTAL : 921.80 $,"Total in words:  nine hundred and tw-
enty-one point eight",Template1_Instance23.json
"Bill to:Janet West
490 Melinda Streets Apt. 806
Lauramouth, ID 47708 US
Tel:+(122)911-9920
Email:wrobinson@example.com
Site:http://www.stephenson-murphy.info/",Date: 31-May-1999,DISCOUNT(1.39%): (-)  10.23,Due Date : 31-Jul-2000,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Thank you for choosing us!,"INVOICE

Date: 31-May-1999
Due Date : 31-Jul-2000
PO Number :33

Address:16424 Timothy Mission Bill to: Janet West

Markville, AK 58294 US 490 Melinda Streets Apt. 806
Lauramouth, ID 47708 US

Email:melvind0@example.net Tel:+(122)911-9920

sleekbill in Email:wrobinson@example.com

(GSTIN: 12345670 00070007 Site:http://www.stephenson-murphy.info/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Movement development. 4.00

Compare tough. 1.00

Scene suffer. 1.00

Leave new. 6.00

Total in words: seven hundred and for-

ty-nine point one six SUB_TOTAL : 735.75 USD
Bank Name State Bank of Europe DISCOUNT(1.39%): (-) 10.23
Branch Name Raf CAMP TAX:VAT (5.80%): 42.69 USD

Bank Account Number 15818589
Bank Swift Code SBININBB250
TOTAL : 749.16 USD

Thank you for choosing us!
","Bank Name           State Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  15818589
Bank Swift Code      SBININBB250",PO Number :33,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 735.75  USD,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.80%):  42.69 USD,INVOICE,TOTAL : 749.16 USD,"Total in words:  seven hundred and for-
ty-nine point one six",Template1_Instance24.json
"Buyer :Alexis Burgess
217 Jacob Alley Apt. 066
Port Heather, AL 17209 US
Tel:+(075)927-7182
Email:vwaters@example.org
Site:https://www.barber.com/",Date: 14-Oct-2011,DISCOUNT(2.83%): (-)  36.89,Due Date : 19-Apr-2018,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.","INVOICE

Date: 14-Oct-2011
Due Date : 19-Apr-2018
PO Number :86

Address:16424 Timothy Mission Buyer :Alexis Burgess

Markville, AK 58294 US 217 Jacob Alley Apt. 066
Port Heather, AL 17209 US

Email:melvind0@example.net Tel:+(075)927-7182

sleekbill in Email:vwaters@example.org

(GSTIN: 12345670 00070007 Site:https://www.barber.com/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Process year happen attack. 3.00

Property whatever. 5.00

Matter daughter. 5.00

Tree score way. 2.00

Town represent. 6.00

Total in words: one thousand, three hundred a-

nd fifty-five point nine three SUB_TOTAL : 1303.60 $
Bank Name Central Bank of Europe DISCOUNT(2.83%): (-) 36.89
Branch Name Raf CAMP TAX:VAT (5.42%): 70.71 $

Bank Account Number 19543799
Bank Swift Code SBININBB250
TOTAL : 1355.93 $

Note: All payments to be made in cash.
Contact us for queries on these quotations.
","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  19543799
Bank Swift Code      SBININBB250",PO Number :86,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 1303.60  $,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.42%):  70.71 $,INVOICE,TOTAL : 1355.93 $,"Total in words:  one thousand, three hundred a-
nd fifty-five point nine three",Template1_Instance25.json
"Bill to:Marcia Hayes
4930 Rebecca Viaduct
Lake Melissastad, WY 03429 US
Tel:+(108)103-7332
Email:perezdorothy@example.net
Site:http://www.hicks.com/",Invoice Date: 28-Jun-1999,DISCOUNT(1.43%): (-)  4.93,Due Date : 16-May-1998,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.","INVOICE

Invoice Date: 28-Jun-1999
Due Date : 16-May-1998
PO Number :70

Address:16424 Timothy Mission Bill to:Marcia Hayes
Markville, AK 58294 US 4930 Rebecca Viaduct

Lake Melissastad, WY 03429 US
Email:melvind0@example.net Tel:+(108)103-7332
sleekbill in Email:perezdorothy@example.net
(GSTIN: 12345670 00070007 Site:http://www.hicks.com/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Modern theory. 1.00

Suddenly. 3.00

Way bank. 6.00

Total in words: three hundred and fift-
y-three point six four

Bank Name Central Bank of England
Branch Name Raf CAMP

Bank Account Number 11663131

Bank Swift Code SBININBB250

Note: All payments to be made in cash.
Contact us for queries on these quotations.

SUB_TOTAL : 345.04 USD

DISCOUNT(1.43%): (-) 4.93
TAX:VAT (4.94%): 17.05 USD

TOTAL : 353.64 USD
","Bank Name           Central Bank of England
Branch Name          Raf CAMP
Bank Account Number  11663131
Bank Swift Code      SBININBB250",PO Number :70,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 345.04  USD,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.94%):  17.05 USD,INVOICE,TOTAL : 353.64 USD,"Total in words:  three hundred and fift-
y-three point six four",Template1_Instance26.json
"Bill to:Steven Johnson
81428 Cruz Forest
East Keith, UT 65756 US
Tel:+(057)950-6990
Email:beardelizabeth@example.com
Site:http://www.morgan-gutierrez.com/",Date: 18-Apr-2012,DISCOUNT(3.77%): (-)  19.74,Due Date : 17-Jan-2008,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Thank you for choosing us!,"TAX INVOICE

Date: 18-Apr-2012
Due Date : 17-Jan-2008
PO Number :59

Address:16424 Timothy Mission Bill to:Steven Johnson
Markville, AK 58294 US 81428 Cruz Forest

East Keith, UT 65756 US
Email:melvind0@example.net Tel:+(057)950-6990
sleekbill in Email:beardelizabeth@example.com
(GSTIN: 12345670 00070007 Site:http://www.morgan-gutierrez.com/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Pressure because. 3.00

Point word. 1.00

Pattern business. 6.00

Total in words: five hundred and for-

ty point seven eight

Bank Name State Bank of England
Branch Name Raf CAMP

Bank Account Number 12985778

Bank Swift Code SBININBB250

Thank you for choosing us!

SUB_TOTAL : 523.72 $

DISCOUNT(3.77%): (-) 19.74
TAX:VAT (4.68%): 24.50 $

TOTAL : 540.78 $
","Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  12985778
Bank Swift Code      SBININBB250",PO Number :59,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 523.72  $,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.68%):  24.50 $,TAX INVOICE,TOTAL : 540.78 $,"Total in words:  five hundred and for-
ty point seven eight",Template1_Instance27.json
"Buyer :Christopher Evans
539 Stephanie Port Suite 984
Michaelfurt, AR 09560 US
Tel:+(016)311-1790
Email:annpierce@example.org
Site:https://pitts.info/",Invoice Date: 01-Nov-2004,DISCOUNT(2.85%): (-)  7.97,Due Date : 19-Feb-2011,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Note:Total payment due in 14 days.,"COMMERCIAL INVOICE

Invoice Date: 01-Nov-2004
Due Date : 19-Feb-2011
PO Number :16

Address:16424 Timothy Mission Buyer :Christopher Evans

Markville, AK 58294 US 539 Stephanie Port Suite 984
Michaelfurt, AR 09560 US

Email:melvind0@example.net Tel:+(016)311-1790

sleekbill in Email:annpierce@example.org

(GSTIN: 12345670 00070007 Site:https://pitts.info/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Home hotel. 3.00

Have billion. 2.00

Provide weight professional. 1.00

Thought sister. 4.00

Total in words: two hundred and eighty-
-four point three nine

Bank Name State Bank of USA
Branch Name Raf CAMP

Bank Account Number 19651510

Bank Swift Code SBININBB250

Note:Total payment due in 14 days.

SUB_TOTAL : 279.64 $

DISCOUNT(2.85%): (-) 7.97
TAX:VAT (4.27%): 11.94 $

TOTAL : 284.39 $
","Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  19651510
Bank Swift Code      SBININBB250",PO Number :16,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 279.64  $,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.27%):  11.94 $,COMMERCIAL INVOICE,TOTAL : 284.39 $,"Total in words:  two hundred and eighty-
-four point three nine",Template1_Instance28.json
"Buyer :Carlos Kennedy
29399 Andrea Ramp Apt. 991
Berrystad, AZ 64823 US
Tel:+(123)658-1871
Email:stanleyrichard@example.net
Site:http://www.elliott-gregory.net/",Date: 14-May-1997,DISCOUNT(3.34%): (-)  16.24,Due Date : 28-Mar-2013,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Thank you for your business!,"Address:16424 Timothy Mission
Markville, AK 58294 US

Email:melvin40@example.net
sleekbill in
(GSTIN: 12345670 00070007

INVOICE

Date: 14-May-1997
Due Date : 28-Mar-2013
PO Number :28

Buyer :Carlos Kennedy

29399 Andrea Ramp Apt. 991
Berrystad, AZ 64823 US
Tel:+(123)658-1871
Email:stanleyrichard@example.net
Site:http://www.elliott-gregory.net/

GSTIN: OG@AAMFCO376K124

ITEMS

QUANTITY

Cut road no.

4.00

Clear news power.

1.00

Name hotel thus.

4.00

Total in words: four hundred and ninet-
y-four point eight four

Bank Name Central Bank of Texas
Branch Name Raf CAMP

Bank Account Number 14107272

Bank Swift Code SBININBB250

Thank you for your business!

SUB_TOTAL : 486.09 $

DISCOUNT(3.34%): (-) 16.24
TAX:VAT (5.72%): 27.80 $

TOTAL : 494.84 $
","Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  14107272
Bank Swift Code      SBININBB250",PO Number :28,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 486.09  $,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.72%):  27.80 $,INVOICE,TOTAL : 494.84 $,"Total in words:  four hundred and ninet-
y-four point eight four",Template1_Instance29.json
"Bill to:Clifford Hubbard
816 Tran Plaza Apt. 249
Rebeccabury, KS 60646 US
Tel:+(871)109-5778
Email:markgomez@example.com
Site:https://melendez.biz/",Date: 21-Jan-2018,DISCOUNT(3.42%): (-)  17.66,Due Date : 30-Sep-2004,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Thank you for choosing us!,"INVOICE

Date: 21-Jan-2018
Due Date : 30-Sep-2004
PO Number :91

Address:16424 Timothy Mission Bill to:Clifford Hubbard

Markville, AK 58294 US 816 Tran Plaza Apt. 249
Rebeccabury, KS 60646 US

Email:melvind0@example.net Tel:+(871)109-5778

sleekbill in Email:markgomez@example.com

(GSTIN: 12345670 00070007 Site:https://melendez.biz/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Turn compare throw. 4.00

Exist significant know. 1.00

Use exactly soldier class. 6.00

Total in words: five hundred and twenty-
-nine point three three

Bank Name Central Bank of USA
Branch Name Raf CAMP

Bank Account Number 11158150

Bank Swift Code SBININBB250

Thank you for choosing us!

SUB_TOTAL : 516.46 USD

DISCOUNT(3.42%): (-) 17.66
TAX:VAT (6.71%): 34.66 USD

TOTAL : 529.33 USD
","Bank Name           Central Bank of USA
Branch Name          Raf CAMP
Bank Account Number  11158150
Bank Swift Code      SBININBB250",PO Number :91,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 516.46  USD,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.71%):  34.66 USD,INVOICE,TOTAL : 529.33 USD,"Total in words:  five hundred and twenty-
-nine point three three",Template1_Instance3.json
"Buyer :Jacqueline Campbell
7310 Sanders Park
South Katiefort, MI 80113 US
Tel:+(895)007-2714
Email:kroach@example.org
Site:http://gonzalez-green.org/",Invoice Date: 05-Jun-1997,DISCOUNT(2.04%): (-)  26.8,Due Date : 10-Jun-1996,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Thank you for your business!,"INVOICE

Invoice Date: 05-Jun-1997
Due Date : 10-Jun-1996
PO Number :88

Address:16424 Timothy Mission Buyer : Jacqueline Campbell
Markville, AK 58294 US 7310 Sanders Park

South Katiefort, MI 80113 US
Email:melvind0@example.net Tel:+(895)007-2714
sleekbill in Email:kroach@example.org
(GSTIN: 12345670 00070007 Site:http://gonzalez-green.org/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Lot lead modern. 3.00

Position. 6.00

Rate report. 6.00

Total in words: one thousand, three hundred a-
nd fifty-five point two eight

Bank Name Central Bank of Texas
Branch Name Raf CAMP

Bank Account Number 16860811

Bank Swift Code SBININBB250

Thank you for your business!

SUB_TOTAL : 1313.64 USD

DISCOUNT(2.04%): (-) 26.8
TAX:VAT (5.34%): 70.15 USD

TOTAL : 1355.28 USD
","Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  16860811
Bank Swift Code      SBININBB250",PO Number :88,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 1313.64  USD,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.34%):  70.15 USD,INVOICE,TOTAL : 1355.28 USD,"Total in words:  one thousand, three hundred a-
nd fifty-five point two eight",Template1_Instance30.json
"Bill to:Carlos Martin
6162 Hughes Lights Suite 599
Port William, FM 74489 US
Tel:+(792)841-5279
Email:ruizrobert@example.org
Site:http://le-ayala.org/",Date: 01-Oct-2009,DISCOUNT(4.47%): (-)  72.29,Due Date : 11-Dec-2018,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note:
This order is shipped through blue dart courier","INVOICE

Date: 01-Oct-2009
Due Date : 11-Dec-2018
PO Number :65

Address:16424 Timothy Mission Bill to:Carlos Martin

Markville, AK 58294 US 6162 Hughes Lights Suite 599
Port William, FM 74489 US

Email:melvind0@example.net Tel:+(792)841-5279

sleekbill in Email:ruizrobert@example.org

(GSTIN: 12345670 00070007 Site:http://le-ayala.org/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Between center such. 5.00

Them water authority. 6.00

Two close power. 5.00

Cover television. 6.00

Total in words: one thousand, six hundred-
and eighty-six point nine

Bank Name Central Bank of California
Branch Name Raf CAMP

Bank Account Number 12402081

Bank Swift Code SBININBB250

Note:
This order is shipped through blue dart courier

SUB_TOTAL : 1617.22 $

DISCOUNT(4.47%): (-) 72.29
TAX:VAT (5.61%): 90.70 $

TOTAL : 1686.90 $
","Bank Name           Central Bank of California
Branch Name          Raf CAMP
Bank Account Number  12402081
Bank Swift Code      SBININBB250",PO Number :65,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 1617.22  $,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.61%):  90.70 $,INVOICE,TOTAL : 1686.90 $,"Total in words:  one thousand, six hundred-
and eighty-six point nine",Template1_Instance31.json
"Bill to:Terri Blankenship
3131 Eric Unions
Sherryhaven, KY 62154 US
Tel:+(770)987-5082
Email:rschaefer@example.org
Site:http://www.white.net/",Date: 21-Mar-2005,DISCOUNT(1.36%): (-)  5.14,Due Date : 16-Jan-2022,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note:
This order is shipped through blue dart courier","INVOICE

Date: 21-Mar-2005
Due Date : 16-Jan-2022
PO Number :64

Address:16424 Timothy Mission Bill to:Terri Blankenship

Markville, AK 58294 US 3131 Eric Unions
Sherryhaven, KY 62154 US

Email:melvind0@example.net Tel:+(770)987-5082

sleekbill in Email:rschaefer@example.org

(GSTIN: 12345670 00070007 Site:http://www.white.net/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Put especially. 5.00

Around send. 2.00

Course much happen decision. 1.00

Total in words: three hundred and nine-
ty-one point eight six

Bank Name State Bank of England
Branch Name Raf CAMP

Bank Account Number 13368910

Bank Swift Code SBININBB250

Note:
This order is shipped through blue dart courier

SUB_TOTAL : 378.29 USD

DISCOUNT(1.36%): (-) 5.14
TAX:VAT (6.07%): 22.95 USD

TOTAL : 391.86 USD
","Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  13368910
Bank Swift Code      SBININBB250",PO Number :64,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 378.29  USD,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.07%):  22.95 USD,INVOICE,TOTAL : 391.86 USD,"Total in words:  three hundred and nine-
ty-one point eight six",Template1_Instance32.json
"Bill to:Beth Simmons
682 Joel Wells
Debrachester, WA 97388 US
Tel:+(471)843-7892
Email:denglish@example.com
Site:https://www.keith-bailey.com/",Invoice Date: 28-Jun-2014,DISCOUNT(1.53%): (-)  17.53,Due Date : 31-May-1994,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note:
This order is shipped through blue dart courier","COMMERCIAL INVOICE

Invoice Date: 28-Jun-2014
Due Date : 31-May-1994
PO Number :78

Address:16424 Timothy Mission Bill to:Beth Simmons
Markville, AK 58294 US 682 Joel Wells

Debrachester, WA 97388 US
Email:melvind0@example.net Tel:+(471)843-7892
sleekbill in Email:denglish@example.com
(GSTIN: 12345670 00070007 Site:https://www.keith-bailey.com/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY
Your very because. 6.00
Go better that. 4.00

Final issue billion. 4.00
Significant. 5.00

Imagine term. 3.00

Total in words: one thousand, one hundred and-

twenty-nine point nine three SUB_TOTAL : 1145.70 $
Bank Name Central Bank of Europe DISCOUNT(1.53%): (-) 17.53
Branch Name Raf CAMP TAX:VAT (3.48%): 39.91 $

Bank Account Number 19656676
Bank Swift Code SBININBB250
TOTAL : 1129.93 $

Note:
This order is shipped through blue dart courier
","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  19656676
Bank Swift Code      SBININBB250",PO Number :78,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 1145.70  $,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.48%):  39.91 $,COMMERCIAL INVOICE,TOTAL : 1129.93 $,"Total in words:  one thousand, one hundred and-
twenty-nine point nine three",Template1_Instance33.json
