BUYER,DATE,GST(7%),GSTIN,INVOICE_INFO,LOGO,NUMBER,OTHER,SELLER_ADDRESS,SELLER_NAME,SUB_TOTAL,TABLE,TITLE,TOTAL,_source_file
"Bill to:Jennifer Thomas
5305 Patterson Manor Apt. 495
Matthewview, MS 48472 US
Tel:+(248)950-0010
Email:sweeneylinda@example.org
Site:https://washington.com/",Invoice Date: 09-Dec-2022,GST(7%) : 7.02,GSTIN: 33123456789102Z1,[],,Invoice number INV74981373,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to: Jennifer Thomas

5305 Patterson Manor Apt. 495
Matthewview, MS 48472 US
Tel:+(248)950-0010
Email:sweeneylinda@example.org
Site:https://washington.com/

TAX INVOICE

Invoice number INV74981373
Invoice Date: 09-Dec-2022

Description QUANTITY PRICE
Relate only state. 1.00 $72.62
Situation our. 1.00 $9.31
Friend system bill. 2.00 $9.16

SUB_TOTAL : 100.25 EUR

GST(7%) : 7.02

TOTAL : 102.16 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 100.25  EUR,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 102.16 EUR,Template2_Instance163.json
"Bill to:Mark Day
6060 Juan Port
Ashleyland, HI 34751 US
Tel:+(312)546-3369
Email:maxwelldavid@example.org
Site:https://www.moore.net/",Date: 05-Jan-2000,GST(7%) : 30.28,GSTIN: 33123456789102Z1,[],,INVOICE ID INV79999859,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Mark Day

6060 Juan Port

Ashleyland, HI 34751 US
Tel:+(312)546-3369
Email:maxwelldavid@example.org
Site:https://www.moore.net/

INVOICE

INVOICE ID INV79999859
Date: 05-Jan-2000

Description QUANTITY PRICE
Wear. 3.00 $36.67
Employee ball. 1.00 $42.66
Admit citizen. 4.00 $19.81
Radio election. 3.00 $36.17
Cup read. 1.00 $92.10

SUB_TOTAL : 432.52 EUR

GST(7%) : 30.28

TOTAL : 442.15 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 432.52  EUR,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 442.15 EUR,Template2_Instance164.json
"Bill to:Mrs. Catherine Cline
7424 Hall Lane
Megantown, HI 74016 US
Tel:+(605)349-5266
Email:jennifer19@example.com
Site:https://www.brown.net/",Date: 01-Jul-2019,GST(7%) : 37.11,GSTIN: 33123456789102Z1,[],,INVOICE # 9914-741,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Mrs. Catherine Cline
7424 Hall Lane

Megantown, HI 74016 US
Tel:+(605)349-5266
Email:jennifer19@example.com
Site:https://www.brown.net/

TAX INVOICE

INVOICE # 9914-741
Date: 01-Jul-2019

Description QUANTITY PRICE
Measure. 1.00 $55.46
Successful simply. 4.00 $20.79
Keep summer. 4.00 $97.88

SUB_TOTAL : 530.14 $

GST(7%) : 37.11

TOTAL : 535.75 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 530.14  $,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 535.75 $,Template2_Instance165.json
"Buyer :Rebecca Brewer
04249 Rivers Village
West Nathanburgh, GU 32813 US
Tel:+(053)065-0479
Email:greenluis@example.net
Site:http://www.banks-dennis.org/",Date: 20-Jun-2004,GST(7%) : 62.68,GSTIN: 33123456789102Z1,[],,Invoice number 7240-678,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Rebecca Brewer

04249 Rivers Village

West Nathanburgh, GU 32813 US
Tel:+(053)065-0479
Email:greenluis@example.net
Site:http://www.banks-dennis.org/

TAX INVOICE

Invoice number 7240-678
Date: 20-Jun-2004

Description QUANTITY PRICE
Mr the among. 3.00 $4.50

Pay argue plant. 4.00 $77.70
Base view agency. 1.00 $97.30
Occur week. 1.00 $22.23
Relate program unit. 5.00 $90.32

SUB_TOTAL : 895.43 EUR

GST(7%) : 62.68

TOTAL : 924.79 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 895.43  EUR,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 924.79 EUR,Template2_Instance166.json
"Buyer :Michael Gray
25698 Jodi Pine Apt. 801
Macdonaldmouth, ND 31697 US
Tel:+(933)961-7952
Email:anthonymyers@example.org
Site:https://phillips-munoz.org/",Invoice Date: 27-Oct-2016,GST(7%) : 55.54,GSTIN: 33123456789102Z1,[],,INVOICE ID INV96172098,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Michael Gray

25698 Jodi Pine Apt. 801
Macdonaldmouth, ND 31697 US
Tel:+(933)961-7952
Email:anthonymyers@example.org
Site:https://phillips-munoz.org/

TAX INVOICE

INVOICE ID INV96172098
Invoice Date: 27-Oct-2016

Description QUANTITY PRICE
College choice. 5.00 $73.44
Building whether. 1.00 $38.21
Mouth economy. 2.00 $10.15
Type attack sense. 4.00 $91.94

SUB_TOTAL : 793.47 USD

GST(7%) : 55.54

TOTAL : 814.49 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 793.47  USD,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 814.49 USD,Template2_Instance167.json
"Bill to:Melissa Arnold
418 Victoria Lights Apt. 824
East Markside, IN 98996 US
Tel:+(499)913-6880
Email:ktucker@example.org
Site:http://gomez.info/",Date: 08-Apr-2011,GST(7%) : 36.50,GSTIN: 33123456789102Z1,[],,Invoice number INV01479532,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Melissa Arnold

418 Victoria Lights Apt. 824
East Markside, IN 98996 US
Tel:+(499)913-6880
Email:ktucker@example.org
Site:http://gomez.info/

COMMERCIAL INVOICE

Invoice number INV01479532
Date: 08-Apr-2011

Description QUANTITY PRICE
Decide hundred. 4.00 $34.34
Actually lawyer. 1.00 $0.08

Mean strong. 6.00 $23.55
Station. 4.00 $60.66

SUB_TOTAL : 521.38 EUR

GST(7%) : 36.50

TOTAL : 530.95 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 521.38  EUR,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 530.95 EUR,Template2_Instance168.json
"Bill to:Christian Thomas
0726 Kathryn Walks
East Leslie, FM 19287 US
Tel:+(730)489-6189
Email:rwhite@example.org
Site:http://www.brady.biz/",Invoice Date: 28-Apr-2012,GST(7%) : 55.88,GSTIN: 33123456789102Z1,[],,Invoice number 3Y3M7d-078,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Christian Thomas
0726 Kathryn Walks

East Leslie, FM 19287 US
Tel:+(730)489-6189
Email:rwhite@example.org
Site:http://www.brady.biz/

TAX INVOICE

Invoice number 3Y3M7d-078
Invoice Date: 28-Apr-2012

Description QUANTITY PRICE
Traditional personal couple. 5.00 $48.29
Water other pay. 5.00 $60.62
Land hotel. 4.00 $62.40
Only family air. 1.00 $4.15

SUB_TOTAL : 798.30 EUR

GST(7%) : 55.88

TOTAL : 802.28 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 798.30  EUR,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 802.28 EUR,Template2_Instance169.json
"Bill to:Elizabeth Carpenter
23148 Bennett Summit Suite 017
Lake Alexandriaview, PR 20967 US
Tel:+(662)456-3445
Email:emily43@example.org
Site:https://www.houston.org/",Invoice Date: 27-Nov-2009,GST(7%) : 47.01,GSTIN: 33123456789102Z1,[],,INVOICE # 3363-759,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Elizabeth Carpenter

23148 Bennett Summit Suite 017
Lake Alexandriaview, PR 20967 US
Tel:+(662)456-3445
Email:emily43@example.org
Site:https://www.houston.org/

INVOICE

INVOICE # 3363-759
Invoice Date: 27-Nov-2009

Description QUANTITY PRICE
Skill gas. 3.00 $95.47
General then. 1.00 $84.86
Ground wrong. 6.00 $50.06

SUB_TOTAL : 671.63 $

GST(7%) : 47.01

TOTAL : 699.24 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 671.63  $,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 699.24 $,Template2_Instance17.json
"Bill to:Beth Collins
35509 Walker Meadow Apt. 709
West Wesley, MH 06375 US
Tel:+(578)593-0035
Email:alexharmon@example.org
Site:https://www.larsen.com/",Invoice Date: 12-Jun-2011,GST(7%) : 26.91,GSTIN: 33123456789102Z1,[],,INVOICE # 5672-028,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Beth Collins

35509 Walker Meadow Apt. 709
West Wesley, MH 06375 US
Tel:+(578)593-0035
Email:alexharmon@example.org
Site:https://www.larsen.com/

COMMERCIAL INVOICE

INVOICE # 5672-028
Invoice Date: 12-Jun-2011

Description QUANTITY PRICE
Establish reality. 3.00 $6.52
Thousand condition three. 6.00 $10.57
Prepare believe. 4.00 $8.00
Government difference. 3.00 $89.83

SUB_TOTAL : 384.47 $

GST(7%) : 26.91

TOTAL : 386.97 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 384.47  $,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 386.97 $,Template2_Instance170.json
"Buyer :Jorge Brewer
0094 Harris Ferry
Tiffanychester, NH 53670 US
Tel:+(372)147-5127
Email:ryanronald@example.net
Site:https://www.lawson-cole.org/",Date: 27-Feb-1996,GST(7%) : 70.76,GSTIN: 33123456789102Z1,[],,INVOICE ID 2Y8M3d-915,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Jorge Brewer

0094 Harris Ferry

Tiffanychester, NH 53670 US
Tel:+(372)147-5127
Email:ryanronald@example.net
Site:https://www.lawson-cole.org/

INVOICE

INVOICE ID 2Y8M3d-915
Date: 27-Feb-1996

Description QUANTITY PRICE
Down explain. 3.00 $35.14
Off bed. 5.00 $96.53
We environmental. 5.00 $84.56

SUB_TOTAL : 1010.87 $

GST(7%) : 70.76

TOTAL : 1058.02 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 1010.87  $,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 1058.02 $,Template2_Instance171.json
"Buyer :Brenda Campbell
57705 Allen Expressway
South Larryshire, ID 38630 US
Tel:+(853)882-3906
Email:sophia90@example.net
Site:http://potter.net/",Invoice Date: 13-May-2004,GST(7%) : 84.29,GSTIN: 33123456789102Z1,[],,INVOICE ID 6055-283,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Brenda Campbell
57705 Allen Expressway
South Larryshire, ID 38630 US

Tel:+(853)882-3906

Email:sophia90@example.net

Site:http://potter.net/

INVOICE

INVOICE ID 6055-283
Invoice Date: 13-May-2004

Description QUANTITY PRICE
Politics over five. 5.00 $98.06
Level hope. 5.00 $66.71
Four evidence seem. 3.00 $60.58
Off such. 3.00 $43.81
Too eye sea performance. 6.00 $11.19

SUB_TOTAL : 1204.16 USD

GST(7%) : 84.29

TOTAL : 1221.51 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 1204.16  USD,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 1221.51 USD,Template2_Instance172.json
"Bill to:Zachary Hale
5863 John Lakes
Kevinhaven, MI 68053 US
Tel:+(360)823-9726
Email:justinjames@example.com
Site:http://munoz.org/",Date: 16-Aug-2002,GST(7%) : 10.15,GSTIN: 33123456789102Z1,[],,INVOICE # INV/28-26/751,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Zachary Hale

5863 John Lakes

Kevinhaven, MI 68053 US
Tel:+(360)823-9726
Email:justinjames@example.com
Site:http://munoz.org/

INVOICE

INVOICE # INV/28-26/751
Date: 16-Aug-2002

Description QUANTITY PRICE
Far part film. 1.00 $99.76
Try seat important work. 6.00 $7.55

SUB_TOTAL : 145.06 USD

GST(7%) : 10.15

TOTAL : 149.52 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 145.06  USD,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 149.52 USD,Template2_Instance173.json
"Buyer :Jesse Mcclure
89088 Payne Lodge Suite 322
Ramirezfort, MO 97962 US
Tel:+(118)697-6100
Email:mario23@example.org
Site:https://davis.biz/",Invoice Date: 11-Aug-2019,GST(7%) : 40.49,GSTIN: 33123456789102Z1,[],,Invoice number 9Y6M8d-777,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Jesse Mcclure

89088 Payne Lodge Suite 322
Ramirezfort, MO 97962 US
Tel:+(118)697-6100
Email:mario23@example.org
Site:https://davis.biz/

COMMERCIAL INVOICE

Invoice number 9Y6M8d-777
Invoice Date: 11-Aug-2019

Description QUANTITY PRICE
Red general activity. 2.00 $32.29
Nearly pressure public. 5.00 $62.35
Popular detail. 1.00 $83.19
Hand west. 3.00 $39.62

SUB_TOTAL : 578.38 USD

GST(7%) : 40.49

TOTAL : 598.77 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 578.38  USD,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 598.77 USD,Template2_Instance174.json
"Buyer :Sheila Bell
153 Tanya Rapid
Pottsside, WI 70123 US
Tel:+(072)749-3339
Email:sharonbenitez@example.org
Site:http://price-smith.info/",Date: 04-Jun-1996,GST(7%) : 60.49,GSTIN: 33123456789102Z1,[],,Invoice number INV47355637,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Sheila Bell

153 Tanya Rapid

Pottsside, WI 70123 US
Tel:+(072)749-3339
Email:sharonbenitez@example.org
Site:http://price-smith.info/

COMMERCIAL INVOICE

Invoice number INV47355637
Date: 04-Jun-1996

Description QUANTITY PRICE
Card analysis fund. 3.00 $30.87
Anything standard there. 3.00 $30.98
Person police prevent. 3.00 $79.48
Policy during. 6.00 $73.37

SUB_TOTAL : 864.21 USD

GST(7%) : 60.49

TOTAL : 861.43 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 864.21  USD,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 861.43 USD,Template2_Instance175.json
"Buyer :Tracy Shelton MD
646 Roy Mills Apt. 897
West Derrick, MP 09423 US
Tel:+(216)006-5702
Email:barronsonya@example.com
Site:https://ray.com/",Date: 13-Jul-2017,GST(7%) : 15.70,GSTIN: 33123456789102Z1,[],,Invoice number INV/58-16/012,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Tracy Shelton MD

646 Roy Mills Apt. 897

West Derrick, MP 09423 US
Tel:+(216)006-5702
Email:barronsonya@example.com
Site:https://ray.com/

TAX INVOICE

Invoice number INV/58-16/012
Date: 13-Jul-2017

Description QUANTITY PRICE
View smile door. 3.00 $34.80
Defense well. 3.00 $39.97

SUB_TOTAL : 224.31 USD

GST(7%) : 15.70

TOTAL : 230.15 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 224.31  USD,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 230.15 USD,Template2_Instance176.json
"Bill to:Tonya Ramirez
7432 Miranda Vista Suite 395
Lake Dawnchester, NV 35082 US
Tel:+(355)528-0655
Email:lisasanders@example.net
Site:http://www.paul.com/",Date: 25-May-2005,GST(7%) : 13.45,GSTIN: 33123456789102Z1,[],,Invoice number INV/74-88/261,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Tonya Ramirez

7432 Miranda Vista Suite 395
Lake Dawnchester, NV 35082 US
Tel:+(355)528-0655
Email:lisasanders@example.net
Site:http://www.paul.com/

INVOICE

Invoice number INV/74-88/261
Date: 25-May-2005

Description QUANTITY PRICE
That either technology. 6.00 $31.16
Public popular realize sort. 2.00 $2.61

SUB_TOTAL : 192.18 $

GST(7%) : 13.45

TOTAL : 190.13 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 192.18  $,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 190.13 $,Template2_Instance177.json
"Bill to:Jacob Lane
470 Wilson Mission Apt. 969
Lake Karen, OK 35996 US
Tel:+(424)937-2689
Email:espinozajesse@example.com
Site:https://reyes.org/",Invoice Date: 26-Nov-2019,GST(7%) : 42.47,GSTIN: 33123456789102Z1,[],,Invoice number INV26371128,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to: Jacob Lane

470 Wilson Mission Apt. 969

Lake Karen, OK 35996 US
Tel:+(424)937-2689
Email:espinozajesse@example.com
Site:https://reyes.org/

TAX INVOICE

Invoice number INV26371128
Invoice Date: 26-Nov-2019

Description QUANTITY PRICE
Affect politics well. 6.00 $74.91
Sort subject likely. 5.00 $15.49
Next get daughter. 2.00 $39.90

SUB_TOTAL : 606.71 EUR

GST(7%) : 42.47

TOTAL : 615.09 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 606.71  EUR,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 615.09 EUR,Template2_Instance178.json
"Buyer :Ashley Whitney
93823 Margaret Cove Apt. 299
North Emilymouth, AK 94822 US
Tel:+(134)972-9541
Email:vbaldwin@example.com
Site:http://bennett.com/",Date: 16-May-2005,GST(7%) : 46.90,GSTIN: 33123456789102Z1,[],,INVOICE ID INV/24-30/608,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Ashley Whitney

93823 Margaret Cove Apt. 299
North Emilymouth, AK 94822 US
Tel:+(134)972-9541
Email:vbaldwin@example.com
Site:http://bennett.com/

COMMERCIAL INVOICE

INVOICE ID INV/24-30/608
Date: 16-May-2005

Description QUANTITY PRICE
Employee year. 3.00 $43.15
Stay degree. 1.00 $2.85

Large black face. 6.00 $89.61

SUB_TOTAL : 669.96 USD

GST(7%) : 46.90

TOTAL : 691.96 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 669.96  USD,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 691.96 USD,Template2_Instance179.json
"Bill to:John Castro
5844 Williams Forest
Wilsonstad, SC 11740 US
Tel:+(828)777-7377
Email:umorrison@example.com
Site:https://watts-allen.org/",Date: 30-Sep-2021,GST(7%) : 45.83,GSTIN: 33123456789102Z1,[],,Invoice number INV/23-45/398,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to: John Castro

5844 Williams Forest
Wilsonstad, SC 11740 US
Tel:+(828)777-7377
Email:umorrison@example.com
Site:https://watts-allen.org/

COMMERCIAL INVOICE

Invoice number INV/23-45/398
Date: 30-Sep-2021

Description QUANTITY PRICE
Experience hotel somebody. 4.00 $39.45
Third present consumer. 1.00 $32.08
Day stuff military. 2.00 $11.47
Hit here. 6.00 $73.66

SUB_TOTAL : 654.78 $

GST(7%) : 45.83

TOTAL : 690.83 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 654.78  $,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 690.83 $,Template2_Instance18.json
"Bill to:Anna Moss
884 Davis Forks
Smithfort, AS 96962 US
Tel:+(130)587-7745
Email:uherrera@example.net
Site:http://moore.info/",Invoice Date: 02-May-2018,GST(7%) : 17.46,GSTIN: 33123456789102Z1,[],,INVOICE ID 1Y4M6d-465,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to: Anna Moss

884 Davis Forks

Smithfort, AS 96962 US
Tel:+(130)587-7745
Email:uherrera@example.net
Site:http://moore.info/

COMMERCIAL INVOICE

INVOICE ID 1Y4M6d-465
Invoice Date: 02-May-2018

Description QUANTITY PRICE
Finally book. 1.00 $21.32
Article tell third. 6.00 $38.03

SUB_TOTAL : 249.50 $

GST(7%) : 17.46

TOTAL : 250.19 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 249.50  $,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 250.19 $,Template2_Instance180.json
"Bill to:Stefanie Davenport
74123 Candace Trace Suite 151
Crawfordstad, CO 99652 US
Tel:+(358)975-9785
Email:amandagarcia@example.org
Site:http://www.fletcher.net/",Date: 20-Jan-2010,GST(7%) : 7.44,GSTIN: 33123456789102Z1,[],,INVOICE # INV/40-00/274,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Stefanie Davenport

74123 Candace Trace Suite 151
Crawfordstad, CO 99652 US
Tel:+(358)975-9785
Email:amandagarcia@example.org
Site:http://www.fletcher.net/

COMMERCIAL INVOICE

INVOICE # INV/40-00/274
Date: 20-Jan-2010

Description QUANTITY PRICE
Car couple. 3.00 $14.83
Still blood. 1.00 $61.75

SUB_TOTAL : 106.24 $

GST(7%) : 7.44

TOTAL : 109.32 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 106.24  $,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 109.32 $,Template2_Instance181.json
"Bill to:Kendra Cox
94635 Chad Forest
Nguyenton, NV 12970 US
Tel:+(610)160-9951
Email:robert11@example.com
Site:https://jones.net/",Date: 27-Nov-2018,GST(7%) : 22.34,GSTIN: 33123456789102Z1,[],,INVOICE ID INV42077154,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Kendra Cox

94635 Chad Forest
Nguyenton, NV 12970 US
Tel:+(610)160-9951
Email:robert11@example.com
Site:https://jones.net/

INVOICE

INVOICE ID INV42077154
Date: 27-Nov-2018

Description QUANTITY PRICE
Truth carry catch. 2.00 $22.32
Much sister. 2.00 $72.55
Age any language. 2.00 $64.68

SUB_TOTAL : 319.10 $

GST(7%) : 22.34

TOTAL : 323.82 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 319.10  $,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 323.82 $,Template2_Instance182.json
"Bill to:Melissa Cook
46324 Perez Burg Suite 560
Tiffanybury, PA 57491 US
Tel:+(738)952-3658
Email:cody45@example.org
Site:http://frazier.org/",Date: 02-Feb-2016,GST(7%) : 77.58,GSTIN: 33123456789102Z1,[],,Invoice number INV01163765,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Melissa Cook

46324 Perez Burg Suite 560
Tiffanybury, PA 57491 US
Tel:+(738)952-3658
Email:cody45@example.org
Site:http://frazier.org/

INVOICE

Invoice number INV01163765
Date: 02-Feb-2016

Description QUANTITY PRICE
House minute seem. 5.00 $84.26
Car admit forward the. 5.00 $15.53
Age second star. 2.00 $71.05
Crime piece bad. 5.00 $57.69
Place represent. 2.00 $89.42

SUB_TOTAL : 1108.34 USD

GST(7%) : 77.58

TOTAL : 1132.46 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 1108.34  USD,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 1132.46 USD,Template2_Instance183.json
"Bill to:Kevin Roberts
030 Danielle Run Suite 539
Robinsonstad, FM 15379 US
Tel:+(424)253-1050
Email:sandracollins@example.net
Site:http://www.stevenson-kennedy.net/",Invoice Date: 03-Mar-2014,GST(7%) : 26.98,GSTIN: 33123456789102Z1,[],,INVOICE # 7374-816,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Kevin Roberts

030 Danielle Run Suite 539
Robinsonstad, FM 15379 US
Tel:+(424)253-1050
Email:sandracollins@example.net
Site:http://www.stevenson-kennedy.net/

COMMERCIAL INVOICE

INVOICE # 7374-816
Invoice Date: 03-Mar-2014

Description QUANTITY PRICE
Standard project defense. 6.00 $2.19

Ready high. 1.00 $96.10
Turn several. 5.00 $55.25

SUB_TOTAL : 385.49 $

GST(7%) : 26.98

TOTAL : 396.07 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 385.49  $,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 396.07 $,Template2_Instance184.json
