BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT_AMOUNT,INVOICE_INFO,NOTE,NUMBER,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_NAME,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX,TAX_AMOUNT,TOTAL,TOTAL_AMOUNT,TOTAL_WORDS,_source_file
"Buyer :Jennifer Hall
8377 Harvey Knoll Suite 397
East Melissaview, PW 97183 US
Tel:+(163)829-8506
Email:dbarrett@example.net
Site:http://www.walker-smith.com/",8377 Harvey Knoll Suite 397,"East Melissaview, PW 97183 US",,dbarrett@example.net,Buyer :Jennifer Hall,"Buyer :Jennifer Hall | 8377 Harvey Knoll Suite 397 | East Melissaview, PW 97183 US | Tel:+(163)829-8506 | Email:dbarrett@example.net | Site:http://www.walker-smith.com/",http://www.walker-smith.com/,+(163)829-8506,EUR,Invoice Date: 08-May-1997,1997-05-08,,[],Thank you for your business!,INVOICE ID 2304-814,PO Number :49,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 613.80  EUR,613.8,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.49%):  39.86 EUR,39.86,BALANCE DUE : 625.12 EUR,625.12,"Total in words:  six hundred and twen-
ty-five point one two",Template5_Instance160.json
"Buyer :Timothy Carter
788 Mills Wall
Markland, OH 78801 US
Tel:+(982)510-3703
Email:alfred40@example.net
Site:https://www.smith-wagner.com/",788 Mills Wall,"Markland, OH 78801 US",,alfred40@example.net,Buyer :Timothy Carter,"Buyer :Timothy Carter | 788 Mills Wall | Markland, OH 78801 US | Tel:+(982)510-3703 | Email:alfred40@example.net | Site:https://www.smith-wagner.com/",https://www.smith-wagner.com/,+(982)510-3703,USD,Date: 17-Apr-2018,2018-04-17,,[],Note:Total payment due in 14 days.,INVOICE ID INV/65-09/745,PO Number :12,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 700.09  $,700.09,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.47%):  38.29 $,38.29,BALANCE DUE : 721.23 $,721.23,"Total in words:  seven hundred and twen-
ty-one point two three",Template5_Instance161.json
"Buyer :Raymond Webb
587 Alexandra Port
Kristenbury, AK 74320 US
Tel:+(056)540-2647
Email:lopezheather@example.net
Site:http://juarez.com/",587 Alexandra Port,"Kristenbury, AK 74320 US",,lopezheather@example.net,Buyer :Raymond Webb,"Buyer :Raymond Webb | 587 Alexandra Port | Kristenbury, AK 74320 US | Tel:+(056)540-2647 | Email:lopezheather@example.net | Site:http://juarez.com/",http://juarez.com/,+(056)540-2647,EUR,Date: 11-Sep-2013,2013-09-11,,[],"Note:
This order is shipped through blue dart courier",INVOICE ID 5Y3M5d-858,PO Number :38,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 137.04  EUR,137.04,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.49%):  4.79 EUR,4.79,BALANCE DUE : 138.64 EUR,138.64,"Total in words:  one hundred and thirt-
y-eight point six four",Template5_Instance162.json
"Bill to:Vincent Nguyen
137 Hughes Meadow
Zacharyberg, LA 86503 US
Tel:+(169)590-5075
Email:marklopez@example.net
Site:https://www.benton-leblanc.net/",137 Hughes Meadow,"Zacharyberg, LA 86503 US",,marklopez@example.net,Bill to:Vincent Nguyen,"Bill to:Vincent Nguyen | 137 Hughes Meadow | Zacharyberg, LA 86503 US | Tel:+(169)590-5075 | Email:marklopez@example.net | Site:https://www.benton-leblanc.net/",https://www.benton-leblanc.net/,+(169)590-5075,USD,Invoice Date: 22-Apr-1996,1996-04-22,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE # 4Y5M2d-046,PO Number :76,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1618.64  USD,8.64,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.19%):  100.27 USD,100.27,BALANCE DUE : 1638.46 USD,8.46,"Total in words:  one thousand, six hundred an-
d thirty-eight point four six",Template5_Instance163.json
"Bill to:Brian Savage
1303 Nicole Track
Lake Timtown, WA 53432 US
Tel:+(311)428-2935
Email:zacharylewis@example.org
Site:http://crawford.biz/",1303 Nicole Track,"Lake Timtown, WA 53432 US",,zacharylewis@example.org,Bill to:Brian Savage,"Bill to:Brian Savage | 1303 Nicole Track | Lake Timtown, WA 53432 US | Tel:+(311)428-2935 | Email:zacharylewis@example.org | Site:http://crawford.biz/",http://crawford.biz/,+(311)428-2935,USD,Date: 13-May-1993,1993-05-13,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE # 8698-237,PO Number :53,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 688.60  USD,688.6,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.42%):  30.45 USD,30.45,BALANCE DUE : 689.23 USD,689.23,"Total in words:  six hundred and eight-
y-nine point two three",Template5_Instance164.json
"Buyer :Jose Edwards
766 Sharon Road Suite 997
Lake Lindsay, UT 51329 US
Tel:+(552)776-1668
Email:davidhumphrey@example.net
Site:https://hoffman.biz/",766 Sharon Road Suite 997,"Lake Lindsay, UT 51329 US",,davidhumphrey@example.net,Buyer :Jose Edwards,"Buyer :Jose Edwards | 766 Sharon Road Suite 997 | Lake Lindsay, UT 51329 US | Tel:+(552)776-1668 | Email:davidhumphrey@example.net | Site:https://hoffman.biz/",https://hoffman.biz/,+(552)776-1668,USD,Invoice Date: 26-May-2011,2011-05-26,,[],Thank you for your business!,Invoice number INV/67-99/527,PO Number :64,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 643.60  $,643.6,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.86%):  44.16 $,44.16,BALANCE DUE : 676.88 $,676.88,"Total in words:  six hundred and sevent-
y-six point eight eight",Template5_Instance165.json
"Bill to:Shannon Davis
6110 Mark Cape Suite 565
North Deanna, MD 97549 US
Tel:+(017)441-7693
Email:wrussell@example.net
Site:http://beard.com/",6110 Mark Cape Suite 565,"North Deanna, MD 97549 US",,wrussell@example.net,Bill to:Shannon Davis,"Bill to:Shannon Davis | 6110 Mark Cape Suite 565 | North Deanna, MD 97549 US | Tel:+(017)441-7693 | Email:wrussell@example.net | Site:http://beard.com/",http://beard.com/,+(017)441-7693,EUR,Invoice Date: 13-Jun-2013,2013-06-13,,[],Thank you for choosing us!,INVOICE ID INV18476408,PO Number :78,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 262.78  EUR,262.78,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.39%):  8.91 EUR,8.91,BALANCE DUE : 261.52 EUR,261.52,"Total in words:  two hundred and sixt-
y-one point five two",Template5_Instance166.json
"Buyer :Laura Harper
299 Buchanan Flats
Jasmineside, PR 86385 US
Tel:+(687)552-6909
Email:qhunt@example.com
Site:https://baker.com/",299 Buchanan Flats,"Jasmineside, PR 86385 US",,qhunt@example.com,Buyer :Laura Harper,"Buyer :Laura Harper | 299 Buchanan Flats | Jasmineside, PR 86385 US | Tel:+(687)552-6909 | Email:qhunt@example.com | Site:https://baker.com/",https://baker.com/,+(687)552-6909,USD,Date: 25-Mar-1997,1997-03-25,,[],Thank you for choosing us!,INVOICE # 2056-271,PO Number :57,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1009.61  USD,9.61,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.84%):  48.86 USD,48.86,BALANCE DUE : 1030.91 USD,0.91,"Total in words:  one thousand and th-
irty point nine one",Template5_Instance167.json
"Buyer :Daniel Mooney
8738 Fuller Mountain
North Brianton, NE 01374 US
Tel:+(876)020-2626
Email:sgraham@example.com
Site:https://fischer.com/",8738 Fuller Mountain,"North Brianton, NE 01374 US",,sgraham@example.com,Buyer :Daniel Mooney,"Buyer :Daniel Mooney | 8738 Fuller Mountain | North Brianton, NE 01374 US | Tel:+(876)020-2626 | Email:sgraham@example.com | Site:https://fischer.com/",https://fischer.com/,+(876)020-2626,USD,Date: 31-Jul-2002,2002-07-31,,[],Thank you for choosing us!,INVOICE ID INV40317268,PO Number :49,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1342.45  $,2.45,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.59%):  48.20 $,48.2,BALANCE DUE : 1363.67 $,3.67,"Total in words:  one thousand, three hundred a-
nd sixty-three point six seven",Template5_Instance168.json
"Bill to:Martha Cruz
287 Booth Island
Sherylfurt, CO 75672 US
Tel:+(971)595-7878
Email:debraperkins@example.net
Site:https://martinez.com/",287 Booth Island,"Sherylfurt, CO 75672 US",,debraperkins@example.net,Bill to:Martha Cruz,"Bill to:Martha Cruz | 287 Booth Island | Sherylfurt, CO 75672 US | Tel:+(971)595-7878 | Email:debraperkins@example.net | Site:https://martinez.com/",https://martinez.com/,+(971)595-7878,USD,Date: 30-Sep-2011,2011-09-30,,[],"Note:
This order is shipped through blue dart courier",INVOICE ID INV/25-98/228,PO Number :01,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 337.81  USD,337.81,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.42%):  21.69 USD,21.69,BALANCE DUE : 346.46 USD,346.46,"Total in words:  three hundred and for-
ty-six point four six",Template5_Instance169.json
"Buyer :Mrs. Dana Hays
35444 Brown Keys
Cooperport, VT 37515 US
Tel:+(568)743-7051
Email:blacksarah@example.com
Site:https://www.brennan-stewart.com/",35444 Brown Keys,"Cooperport, VT 37515 US",,blacksarah@example.com,Buyer :Mrs. Dana Hays,"Buyer :Mrs. Dana Hays | 35444 Brown Keys | Cooperport, VT 37515 US | Tel:+(568)743-7051 | Email:blacksarah@example.com | Site:https://www.brennan-stewart.com/",https://www.brennan-stewart.com/,+(568)743-7051,USD,Date: 07-Mar-1999,1999-03-07,,[],Note:Total payment due in 14 days.,Invoice number 4Y7M9d-814,PO Number :62,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 555.32  $,555.32,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.90%):  32.78 $,32.78,BALANCE DUE : 577.38 $,577.38,"Total in words:  five hundred and seventy-
-seven point three eight",Template5_Instance17.json
"Bill to:Eddie Oneal
383 Bailey Mission
Port Eddie, MP 30408 US
Tel:+(372)530-0386
Email:allison53@example.net
Site:https://roman.com/",383 Bailey Mission,"Port Eddie, MP 30408 US",,allison53@example.net,Bill to:Eddie Oneal,"Bill to:Eddie Oneal | 383 Bailey Mission | Port Eddie, MP 30408 US | Tel:+(372)530-0386 | Email:allison53@example.net | Site:https://roman.com/",https://roman.com/,+(372)530-0386,EUR,Date: 12-Jan-1998,1998-01-12,,[],Thank you for your business!,INVOICE # 1Y1M9d-452,PO Number :99,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 679.04  EUR,679.04,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.32%):  36.13 EUR,36.13,BALANCE DUE : 706.95 EUR,706.95,"Total in words:  seven hundred and -
six point nine five",Template5_Instance170.json
"Bill to:Jessica George
2538 Bird Valleys
North Kara, MH 90233 US
Tel:+(641)858-0301
Email:reginaharrison@example.org
Site:http://www.haynes-hoover.net/",2538 Bird Valleys,"North Kara, MH 90233 US",,reginaharrison@example.org,Bill to:Jessica George,"Bill to:Jessica George | 2538 Bird Valleys | North Kara, MH 90233 US | Tel:+(641)858-0301 | Email:reginaharrison@example.org | Site:http://www.haynes-hoover.net/",http://www.haynes-hoover.net/,+(641)858-0301,EUR,Invoice Date: 30-Jun-2018,2018-06-30,,[],Thank you for choosing us!,Invoice number INV33276270,PO Number :71,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 821.46  EUR,821.46,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.72%):  38.77 EUR,38.77,BALANCE DUE : 848.89 EUR,848.89,"Total in words:  eight hundred and forty-
-eight point eight nine",Template5_Instance171.json
"Buyer :Lee Mckenzie
83310 Nicole Landing Apt. 714
North Brandonside, TN 04017 US
Tel:+(164)291-9620
Email:cynthia46@example.net
Site:http://www.garrett.org/",83310 Nicole Landing Apt. 714,"North Brandonside, TN 04017 US",,cynthia46@example.net,Buyer :Lee Mckenzie,"Buyer :Lee Mckenzie | 83310 Nicole Landing Apt. 714 | North Brandonside, TN 04017 US | Tel:+(164)291-9620 | Email:cynthia46@example.net | Site:http://www.garrett.org/",http://www.garrett.org/,+(164)291-9620,USD,Date: 04-Sep-2019,2019-09-04,,[],Note:Total payment due in 14 days.,INVOICE ID 9434-310,PO Number :25,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1219.38  $,9.38,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.29%):  64.45 $,64.45,BALANCE DUE : 1266.64 $,6.64,"Total in words:  one thousand, two hundred a-
nd sixty-six point six four",Template5_Instance172.json
"Buyer :Elaine Perry
188 Michael Ways
East Davidbury, KS 28017 US
Tel:+(478)061-5003
Email:jeffreyvincent@example.net
Site:http://www.hall.com/",188 Michael Ways,"East Davidbury, KS 28017 US",,jeffreyvincent@example.net,Buyer :Elaine Perry,"Buyer :Elaine Perry | 188 Michael Ways | East Davidbury, KS 28017 US | Tel:+(478)061-5003 | Email:jeffreyvincent@example.net | Site:http://www.hall.com/",http://www.hall.com/,+(478)061-5003,USD,Invoice Date: 30-Dec-1993,1993-12-30,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",Invoice number INV/04-04/509,PO Number :50,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 67.75  USD,67.75,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.58%):  2.42 USD,2.42,BALANCE DUE : 69.07 USD,69.07,"Total in words:  sixty-nine po-
int zero seven",Template5_Instance173.json
"Bill to:Cesar Lee
280 Garcia Heights Suite 953
Port Jillstad, DC 19775 US
Tel:+(676)073-7264
Email:brewerstephanie@example.net
Site:http://flores-price.biz/",280 Garcia Heights Suite 953,"Port Jillstad, DC 19775 US",,brewerstephanie@example.net,Bill to:Cesar Lee,"Bill to:Cesar Lee | 280 Garcia Heights Suite 953 | Port Jillstad, DC 19775 US | Tel:+(676)073-7264 | Email:brewerstephanie@example.net | Site:http://flores-price.biz/",http://flores-price.biz/,+(676)073-7264,USD,Date: 01-Nov-1997,1997-11-01,,[],Note:Total payment due in 14 days.,INVOICE ID 1007-818,PO Number :58,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 556.63  USD,556.63,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.39%):  24.44 USD,24.44,BALANCE DUE : 558.08 USD,558.08,"Total in words:  five hundred and fifty-
-eight point zero eight",Template5_Instance174.json
"Bill to:Theresa Vega
95498 Peter Dam Apt. 698
Victoriaton, NE 34892 US
Tel:+(727)108-1625
Email:duncanjacob@example.com
Site:https://www.cunningham.com/",95498 Peter Dam Apt. 698,"Victoriaton, NE 34892 US",,duncanjacob@example.com,Bill to:Theresa Vega,"Bill to:Theresa Vega | 95498 Peter Dam Apt. 698 | Victoriaton, NE 34892 US | Tel:+(727)108-1625 | Email:duncanjacob@example.com | Site:https://www.cunningham.com/",https://www.cunningham.com/,+(727)108-1625,EUR,Date: 03-Jan-2008,2008-01-03,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE ID INV83522002,PO Number :29,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1183.88  EUR,3.88,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.46%):  64.59 EUR,64.59,BALANCE DUE : 1203.25 EUR,3.25,"Total in words:  one thousand, two hundred-
and three point two five",Template5_Instance175.json
"Buyer :Ms. Monica Garcia
945 Reed Plains
Huangfurt, AK 69480 US
Tel:+(088)041-3480
Email:dean57@example.com
Site:https://www.pittman-clark.info/",945 Reed Plains,"Huangfurt, AK 69480 US",,dean57@example.com,Buyer :Ms. Monica Garcia,"Buyer :Ms. Monica Garcia | 945 Reed Plains | Huangfurt, AK 69480 US | Tel:+(088)041-3480 | Email:dean57@example.com | Site:https://www.pittman-clark.info/",https://www.pittman-clark.info/,+(088)041-3480,EUR,Invoice Date: 08-Nov-2015,2015-11-08,,[],Note:Total payment due in 14 days.,INVOICE ID INV66743746,PO Number :66,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 505.53  EUR,505.53,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.95%):  25.04 EUR,25.04,BALANCE DUE : 515.15 EUR,515.15,"Total in words:  five hundred and fi-
fteen point one five",Template5_Instance176.json
"Bill to:Ryan Rodriguez
0111 Stanley Mountain
New Jeanne, MI 57219 US
Tel:+(625)649-8777
Email:canderson@example.com
Site:https://www.watson.biz/",0111 Stanley Mountain,"New Jeanne, MI 57219 US",,canderson@example.com,Bill to:Ryan Rodriguez,"Bill to:Ryan Rodriguez | 0111 Stanley Mountain | New Jeanne, MI 57219 US | Tel:+(625)649-8777 | Email:canderson@example.com | Site:https://www.watson.biz/",https://www.watson.biz/,+(625)649-8777,USD,Date: 16-Jun-1996,1996-06-16,,[],"Note:
This order is shipped through blue dart courier",INVOICE # INV85996808,PO Number :17,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 829.53  $,829.53,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.11%):  25.82 $,25.82,BALANCE DUE : 834.36 $,834.36,"Total in words:  eight hundred and thir-
ty-four point three six",Template5_Instance177.json
"Bill to:Michael Parker
144 John Fords Apt. 611
Port Linda, MA 17796 US
Tel:+(868)715-8794
Email:patrick22@example.com
Site:https://perry.com/",144 John Fords Apt. 611,"Port Linda, MA 17796 US",,patrick22@example.com,Bill to:Michael Parker,"Bill to:Michael Parker | 144 John Fords Apt. 611 | Port Linda, MA 17796 US | Tel:+(868)715-8794 | Email:patrick22@example.com | Site:https://perry.com/",https://perry.com/,+(868)715-8794,EUR,Date: 11-Nov-2022,2022-11-11,,[],Thank you for choosing us!,Invoice number 1017-737,PO Number :09,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1000.66  EUR,0.66,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.20%):  42.01 EUR,42.01,BALANCE DUE : 1029.86 EUR,9.86,"Total in words:  one thousand and twent-
y-nine point eight six",Template5_Instance178.json
"Bill to:Johnny Johnson
4170 Bolton Cliff
Bennettborough, DE 83984 US
Tel:+(424)088-2237
Email:lisa21@example.com
Site:http://www.goodwin.biz/",4170 Bolton Cliff,"Bennettborough, DE 83984 US",,lisa21@example.com,Bill to:Johnny Johnson,"Bill to:Johnny Johnson | 4170 Bolton Cliff | Bennettborough, DE 83984 US | Tel:+(424)088-2237 | Email:lisa21@example.com | Site:http://www.goodwin.biz/",http://www.goodwin.biz/,+(424)088-2237,USD,Invoice Date: 01-May-2007,2007-05-01,,[],Thank you for choosing us!,Invoice number INV/15-30/296,PO Number :43,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1014.43  USD,4.43,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.95%):  70.48 USD,70.48,BALANCE DUE : 1041.29 USD,1.29,"Total in words:  one thousand and for-
ty-one point two nine",Template5_Instance179.json
