BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT_AMOUNT,GST(7%),GSTIN,INVOICE_INFO,NUMBER,SELLER_ADDRESS,SELLER_NAME,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX_AMOUNT,TITLE,TOTAL,TOTAL_AMOUNT,_source_file
"Bill to:Melissa Arnold
418 Victoria Lights Apt. 824
East Markside, IN 98996 US
Tel:+(499)913-6880
Email:ktucker@example.org
Site:http://gomez.info/",418 Victoria Lights Apt. 824,"East Markside, IN 98996 US",,ktucker@example.org,Bill to:Melissa Arnold,"Bill to:Melissa Arnold | 418 Victoria Lights Apt. 824 | East Markside, IN 98996 US | Tel:+(499)913-6880 | Email:ktucker@example.org | Site:http://gomez.info/",http://gomez.info/,+(499)913-6880,EUR,Date: 08-Apr-2011,2011-04-08,,GST(7%) : 36.50,GSTIN: 33123456789102Z1,[],Invoice number INV01479532,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 521.38  EUR,521.38,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 530.95 EUR,530.95,Template2_Instance168.json
"Bill to:Christian Thomas
0726 Kathryn Walks
East Leslie, FM 19287 US
Tel:+(730)489-6189
Email:rwhite@example.org
Site:http://www.brady.biz/",0726 Kathryn Walks,"East Leslie, FM 19287 US",,rwhite@example.org,Bill to:Christian Thomas,"Bill to:Christian Thomas | 0726 Kathryn Walks | East Leslie, FM 19287 US | Tel:+(730)489-6189 | Email:rwhite@example.org | Site:http://www.brady.biz/",http://www.brady.biz/,+(730)489-6189,EUR,Invoice Date: 28-Apr-2012,2012-04-28,,GST(7%) : 55.88,GSTIN: 33123456789102Z1,[],Invoice number 3Y3M7d-078,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 798.30  EUR,798.3,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 802.28 EUR,802.28,Template2_Instance169.json
"Bill to:Elizabeth Carpenter
23148 Bennett Summit Suite 017
Lake Alexandriaview, PR 20967 US
Tel:+(662)456-3445
Email:emily43@example.org
Site:https://www.houston.org/",23148 Bennett Summit Suite 017,"Lake Alexandriaview, PR 20967 US",,emily43@example.org,Bill to:Elizabeth Carpenter,"Bill to:Elizabeth Carpenter | 23148 Bennett Summit Suite 017 | Lake Alexandriaview, PR 20967 US | Tel:+(662)456-3445 | Email:emily43@example.org | Site:https://www.houston.org/",https://www.houston.org/,+(662)456-3445,USD,Invoice Date: 27-Nov-2009,2009-11-27,,GST(7%) : 47.01,GSTIN: 33123456789102Z1,[],INVOICE # 3363-759,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 671.63  $,671.63,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 699.24 $,699.24,Template2_Instance17.json
"Bill to:Beth Collins
35509 Walker Meadow Apt. 709
West Wesley, MH 06375 US
Tel:+(578)593-0035
Email:alexharmon@example.org
Site:https://www.larsen.com/",35509 Walker Meadow Apt. 709,"West Wesley, MH 06375 US",,alexharmon@example.org,Bill to:Beth Collins,"Bill to:Beth Collins | 35509 Walker Meadow Apt. 709 | West Wesley, MH 06375 US | Tel:+(578)593-0035 | Email:alexharmon@example.org | Site:https://www.larsen.com/",https://www.larsen.com/,+(578)593-0035,USD,Invoice Date: 12-Jun-2011,2011-06-12,,GST(7%) : 26.91,GSTIN: 33123456789102Z1,[],INVOICE # 5672-028,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 384.47  $,384.47,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 386.97 $,386.97,Template2_Instance170.json
"Buyer :Jorge Brewer
0094 Harris Ferry
Tiffanychester, NH 53670 US
Tel:+(372)147-5127
Email:ryanronald@example.net
Site:https://www.lawson-cole.org/",0094 Harris Ferry,"Tiffanychester, NH 53670 US",,ryanronald@example.net,Buyer :Jorge Brewer,"Buyer :Jorge Brewer | 0094 Harris Ferry | Tiffanychester, NH 53670 US | Tel:+(372)147-5127 | Email:ryanronald@example.net | Site:https://www.lawson-cole.org/",https://www.lawson-cole.org/,+(372)147-5127,USD,Date: 27-Feb-1996,1996-02-27,,GST(7%) : 70.76,GSTIN: 33123456789102Z1,[],INVOICE ID 2Y8M3d-915,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 1010.87  $,0.87,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 1058.02 $,8.02,Template2_Instance171.json
"Buyer :Brenda Campbell
57705 Allen Expressway
South Larryshire, ID 38630 US
Tel:+(853)882-3906
Email:sophia90@example.net
Site:http://potter.net/",57705 Allen Expressway,"South Larryshire, ID 38630 US",,sophia90@example.net,Buyer :Brenda Campbell,"Buyer :Brenda Campbell | 57705 Allen Expressway | South Larryshire, ID 38630 US | Tel:+(853)882-3906 | Email:sophia90@example.net | Site:http://potter.net/",http://potter.net/,+(853)882-3906,USD,Invoice Date: 13-May-2004,2004-05-13,,GST(7%) : 84.29,GSTIN: 33123456789102Z1,[],INVOICE ID 6055-283,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 1204.16  USD,4.16,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 1221.51 USD,1.51,Template2_Instance172.json
"Bill to:Zachary Hale
5863 John Lakes
Kevinhaven, MI 68053 US
Tel:+(360)823-9726
Email:justinjames@example.com
Site:http://munoz.org/",5863 John Lakes,"Kevinhaven, MI 68053 US",,justinjames@example.com,Bill to:Zachary Hale,"Bill to:Zachary Hale | 5863 John Lakes | Kevinhaven, MI 68053 US | Tel:+(360)823-9726 | Email:justinjames@example.com | Site:http://munoz.org/",http://munoz.org/,+(360)823-9726,USD,Date: 16-Aug-2002,2002-08-16,,GST(7%) : 10.15,GSTIN: 33123456789102Z1,[],INVOICE # INV/28-26/751,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 145.06  USD,145.06,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 149.52 USD,149.52,Template2_Instance173.json
"Buyer :Jesse Mcclure
89088 Payne Lodge Suite 322
Ramirezfort, MO 97962 US
Tel:+(118)697-6100
Email:mario23@example.org
Site:https://davis.biz/",89088 Payne Lodge Suite 322,"Ramirezfort, MO 97962 US",,mario23@example.org,Buyer :Jesse Mcclure,"Buyer :Jesse Mcclure | 89088 Payne Lodge Suite 322 | Ramirezfort, MO 97962 US | Tel:+(118)697-6100 | Email:mario23@example.org | Site:https://davis.biz/",https://davis.biz/,+(118)697-6100,USD,Invoice Date: 11-Aug-2019,2019-08-11,,GST(7%) : 40.49,GSTIN: 33123456789102Z1,[],Invoice number 9Y6M8d-777,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 578.38  USD,578.38,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 598.77 USD,598.77,Template2_Instance174.json
"Buyer :Sheila Bell
153 Tanya Rapid
Pottsside, WI 70123 US
Tel:+(072)749-3339
Email:sharonbenitez@example.org
Site:http://price-smith.info/",153 Tanya Rapid,"Pottsside, WI 70123 US",,sharonbenitez@example.org,Buyer :Sheila Bell,"Buyer :Sheila Bell | 153 Tanya Rapid | Pottsside, WI 70123 US | Tel:+(072)749-3339 | Email:sharonbenitez@example.org | Site:http://price-smith.info/",http://price-smith.info/,+(072)749-3339,USD,Date: 04-Jun-1996,1996-06-04,,GST(7%) : 60.49,GSTIN: 33123456789102Z1,[],Invoice number INV47355637,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 864.21  USD,864.21,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 861.43 USD,861.43,Template2_Instance175.json
"Buyer :Tracy Shelton MD
646 Roy Mills Apt. 897
West Derrick, MP 09423 US
Tel:+(216)006-5702
Email:barronsonya@example.com
Site:https://ray.com/",646 Roy Mills Apt. 897,"West Derrick, MP 09423 US",,barronsonya@example.com,Buyer :Tracy Shelton MD,"Buyer :Tracy Shelton MD | 646 Roy Mills Apt. 897 | West Derrick, MP 09423 US | Tel:+(216)006-5702 | Email:barronsonya@example.com | Site:https://ray.com/",https://ray.com/,+(216)006-5702,USD,Date: 13-Jul-2017,2017-07-13,,GST(7%) : 15.70,GSTIN: 33123456789102Z1,[],Invoice number INV/58-16/012,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 224.31  USD,224.31,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 230.15 USD,230.15,Template2_Instance176.json
"Bill to:Tonya Ramirez
7432 Miranda Vista Suite 395
Lake Dawnchester, NV 35082 US
Tel:+(355)528-0655
Email:lisasanders@example.net
Site:http://www.paul.com/",7432 Miranda Vista Suite 395,"Lake Dawnchester, NV 35082 US",,lisasanders@example.net,Bill to:Tonya Ramirez,"Bill to:Tonya Ramirez | 7432 Miranda Vista Suite 395 | Lake Dawnchester, NV 35082 US | Tel:+(355)528-0655 | Email:lisasanders@example.net | Site:http://www.paul.com/",http://www.paul.com/,+(355)528-0655,USD,Date: 25-May-2005,2005-05-25,,GST(7%) : 13.45,GSTIN: 33123456789102Z1,[],Invoice number INV/74-88/261,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 192.18  $,192.18,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 190.13 $,190.13,Template2_Instance177.json
"Bill to:Jacob Lane
470 Wilson Mission Apt. 969
Lake Karen, OK 35996 US
Tel:+(424)937-2689
Email:espinozajesse@example.com
Site:https://reyes.org/",470 Wilson Mission Apt. 969,"Lake Karen, OK 35996 US",,espinozajesse@example.com,Bill to:Jacob Lane,"Bill to:Jacob Lane | 470 Wilson Mission Apt. 969 | Lake Karen, OK 35996 US | Tel:+(424)937-2689 | Email:espinozajesse@example.com | Site:https://reyes.org/",https://reyes.org/,+(424)937-2689,EUR,Invoice Date: 26-Nov-2019,2019-11-26,,GST(7%) : 42.47,GSTIN: 33123456789102Z1,[],Invoice number INV26371128,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 606.71  EUR,606.71,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 615.09 EUR,615.09,Template2_Instance178.json
"Buyer :Ashley Whitney
93823 Margaret Cove Apt. 299
North Emilymouth, AK 94822 US
Tel:+(134)972-9541
Email:vbaldwin@example.com
Site:http://bennett.com/",93823 Margaret Cove Apt. 299,"North Emilymouth, AK 94822 US",,vbaldwin@example.com,Buyer :Ashley Whitney,"Buyer :Ashley Whitney | 93823 Margaret Cove Apt. 299 | North Emilymouth, AK 94822 US | Tel:+(134)972-9541 | Email:vbaldwin@example.com | Site:http://bennett.com/",http://bennett.com/,+(134)972-9541,USD,Date: 16-May-2005,2005-05-16,,GST(7%) : 46.90,GSTIN: 33123456789102Z1,[],INVOICE ID INV/24-30/608,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 669.96  USD,669.96,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 691.96 USD,691.96,Template2_Instance179.json
"Bill to:John Castro
5844 Williams Forest
Wilsonstad, SC 11740 US
Tel:+(828)777-7377
Email:umorrison@example.com
Site:https://watts-allen.org/",5844 Williams Forest,"Wilsonstad, SC 11740 US",,umorrison@example.com,Bill to:John Castro,"Bill to:John Castro | 5844 Williams Forest | Wilsonstad, SC 11740 US | Tel:+(828)777-7377 | Email:umorrison@example.com | Site:https://watts-allen.org/",https://watts-allen.org/,+(828)777-7377,USD,Date: 30-Sep-2021,2021-09-30,,GST(7%) : 45.83,GSTIN: 33123456789102Z1,[],Invoice number INV/23-45/398,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 654.78  $,654.78,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 690.83 $,690.83,Template2_Instance18.json
"Bill to:Anna Moss
884 Davis Forks
Smithfort, AS 96962 US
Tel:+(130)587-7745
Email:uherrera@example.net
Site:http://moore.info/",884 Davis Forks,"Smithfort, AS 96962 US",,uherrera@example.net,Bill to:Anna Moss,"Bill to:Anna Moss | 884 Davis Forks | Smithfort, AS 96962 US | Tel:+(130)587-7745 | Email:uherrera@example.net | Site:http://moore.info/",http://moore.info/,+(130)587-7745,USD,Invoice Date: 02-May-2018,2018-05-02,,GST(7%) : 17.46,GSTIN: 33123456789102Z1,[],INVOICE ID 1Y4M6d-465,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 249.50  $,249.5,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 250.19 $,250.19,Template2_Instance180.json
"Bill to:Stefanie Davenport
74123 Candace Trace Suite 151
Crawfordstad, CO 99652 US
Tel:+(358)975-9785
Email:amandagarcia@example.org
Site:http://www.fletcher.net/",74123 Candace Trace Suite 151,"Crawfordstad, CO 99652 US",,amandagarcia@example.org,Bill to:Stefanie Davenport,"Bill to:Stefanie Davenport | 74123 Candace Trace Suite 151 | Crawfordstad, CO 99652 US | Tel:+(358)975-9785 | Email:amandagarcia@example.org | Site:http://www.fletcher.net/",http://www.fletcher.net/,+(358)975-9785,USD,Date: 20-Jan-2010,2010-01-20,,GST(7%) : 7.44,GSTIN: 33123456789102Z1,[],INVOICE # INV/40-00/274,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 106.24  $,106.24,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 109.32 $,109.32,Template2_Instance181.json
"Bill to:Kendra Cox
94635 Chad Forest
Nguyenton, NV 12970 US
Tel:+(610)160-9951
Email:robert11@example.com
Site:https://jones.net/",94635 Chad Forest,"Nguyenton, NV 12970 US",,robert11@example.com,Bill to:Kendra Cox,"Bill to:Kendra Cox | 94635 Chad Forest | Nguyenton, NV 12970 US | Tel:+(610)160-9951 | Email:robert11@example.com | Site:https://jones.net/",https://jones.net/,+(610)160-9951,USD,Date: 27-Nov-2018,2018-11-27,,GST(7%) : 22.34,GSTIN: 33123456789102Z1,[],INVOICE ID INV42077154,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 319.10  $,319.1,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 323.82 $,323.82,Template2_Instance182.json
"Bill to:Melissa Cook
46324 Perez Burg Suite 560
Tiffanybury, PA 57491 US
Tel:+(738)952-3658
Email:cody45@example.org
Site:http://frazier.org/",46324 Perez Burg Suite 560,"Tiffanybury, PA 57491 US",,cody45@example.org,Bill to:Melissa Cook,"Bill to:Melissa Cook | 46324 Perez Burg Suite 560 | Tiffanybury, PA 57491 US | Tel:+(738)952-3658 | Email:cody45@example.org | Site:http://frazier.org/",http://frazier.org/,+(738)952-3658,USD,Date: 02-Feb-2016,2016-02-02,,GST(7%) : 77.58,GSTIN: 33123456789102Z1,[],Invoice number INV01163765,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 1108.34  USD,8.34,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 1132.46 USD,2.46,Template2_Instance183.json
"Bill to:Kevin Roberts
030 Danielle Run Suite 539
Robinsonstad, FM 15379 US
Tel:+(424)253-1050
Email:sandracollins@example.net
Site:http://www.stevenson-kennedy.net/",030 Danielle Run Suite 539,"Robinsonstad, FM 15379 US",,sandracollins@example.net,Bill to:Kevin Roberts,"Bill to:Kevin Roberts | 030 Danielle Run Suite 539 | Robinsonstad, FM 15379 US | Tel:+(424)253-1050 | Email:sandracollins@example.net | Site:http://www.stevenson-kennedy.net/",http://www.stevenson-kennedy.net/,+(424)253-1050,USD,Invoice Date: 03-Mar-2014,2014-03-03,,GST(7%) : 26.98,GSTIN: 33123456789102Z1,[],INVOICE # 7374-816,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 385.49  $,385.49,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 396.07 $,396.07,Template2_Instance184.json
"Buyer :Dr. Mary Kane
105 Sanders Land
South Megan, IN 76818 US
Tel:+(093)487-2566
Email:jessicamora@example.com
Site:http://www.rivers-jennings.biz/",105 Sanders Land,"South Megan, IN 76818 US",,jessicamora@example.com,Buyer :Dr. Mary Kane,"Buyer :Dr. Mary Kane | 105 Sanders Land | South Megan, IN 76818 US | Tel:+(093)487-2566 | Email:jessicamora@example.com | Site:http://www.rivers-jennings.biz/",http://www.rivers-jennings.biz/,+(093)487-2566,USD,Date: 20-Dec-2022,2022-12-20,,GST(7%) : 41.97,GSTIN: 33123456789102Z1,[],INVOICE ID INV64628703,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 599.54  $,599.54,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 619.62 $,619.62,Template2_Instance185.json
"Bill to:Michael Flores
78730 Bobby Valley Suite 602
North Adam, GA 70089 US
Tel:+(427)618-0053
Email:amichael@example.org
Site:http://www.porter.com/",78730 Bobby Valley Suite 602,"North Adam, GA 70089 US",,amichael@example.org,Bill to:Michael Flores,"Bill to:Michael Flores | 78730 Bobby Valley Suite 602 | North Adam, GA 70089 US | Tel:+(427)618-0053 | Email:amichael@example.org | Site:http://www.porter.com/",http://www.porter.com/,+(427)618-0053,EUR,Date: 26-Sep-2002,2002-09-26,,GST(7%) : 54.25,GSTIN: 33123456789102Z1,[],INVOICE ID 5609-215,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 775.02  EUR,775.02,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 805.97 EUR,805.97,Template2_Instance186.json
"Buyer :Danielle Carson
1037 Robin Underpass
East Cheryl, NH 94074 US
Tel:+(839)193-8018
Email:rodney88@example.org
Site:https://www.schultz-frye.com/",1037 Robin Underpass,"East Cheryl, NH 94074 US",,rodney88@example.org,Buyer :Danielle Carson,"Buyer :Danielle Carson | 1037 Robin Underpass | East Cheryl, NH 94074 US | Tel:+(839)193-8018 | Email:rodney88@example.org | Site:https://www.schultz-frye.com/",https://www.schultz-frye.com/,+(839)193-8018,USD,Date: 09-Sep-2010,2010-09-09,,GST(7%) : 27.17,GSTIN: 33123456789102Z1,[],INVOICE # INV07888228,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 388.20  USD,388.2,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 395.84 USD,395.84,Template2_Instance187.json
"Bill to:Meredith Robertson
97689 Colin Shoal Apt. 471
West Kayla, VI 51831 US
Tel:+(026)656-8543
Email:cowanalexander@example.net
Site:http://www.adams.com/",97689 Colin Shoal Apt. 471,"West Kayla, VI 51831 US",,cowanalexander@example.net,Bill to:Meredith Robertson,"Bill to:Meredith Robertson | 97689 Colin Shoal Apt. 471 | West Kayla, VI 51831 US | Tel:+(026)656-8543 | Email:cowanalexander@example.net | Site:http://www.adams.com/",http://www.adams.com/,+(026)656-8543,EUR,Date: 23-Aug-2004,2004-08-23,,GST(7%) : 86.47,GSTIN: 33123456789102Z1,[],INVOICE # INV/82-18/196,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 1235.27  EUR,5.27,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 1303.57 EUR,3.57,Template2_Instance188.json
"Buyer :Sonia Johnson
298 Alexandra Stream
South Jill, KY 14890 US
Tel:+(341)683-9098
Email:zcarpenter@example.org
Site:https://www.parker-nguyen.com/",298 Alexandra Stream,"South Jill, KY 14890 US",,zcarpenter@example.org,Buyer :Sonia Johnson,"Buyer :Sonia Johnson | 298 Alexandra Stream | South Jill, KY 14890 US | Tel:+(341)683-9098 | Email:zcarpenter@example.org | Site:https://www.parker-nguyen.com/",https://www.parker-nguyen.com/,+(341)683-9098,USD,Date: 10-May-2014,2014-05-10,,GST(7%) : 12.10,GSTIN: 33123456789102Z1,[],Invoice number INV/93-02/145,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 172.91  USD,172.91,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 175.96 USD,175.96,Template2_Instance189.json
