BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT,DISCOUNT_AMOUNT,DUE_DATE,DUE_DATE_NORM,GSTIN_BUYER,GSTIN_SELLER,INVOICE_INFO,NOTE,PAYMENT_DETAILS,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_SITE,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX,TAX_AMOUNT,TITLE,TOTAL,TOTAL_AMOUNT,TOTAL_WORDS,_source_file
"Bill to:James Diaz
35003 Mark Forest Apt. 586
Lake Ronaldton, CA 36947 US
Tel:+(409)452-2450
Email:theresacook@example.com
Site:http://www.miller.com/",35003 Mark Forest Apt. 586,"Lake Ronaldton, CA 36947 US",,theresacook@example.com,Bill to:James Diaz,"Bill to:James Diaz | 35003 Mark Forest Apt. 586 | Lake Ronaldton, CA 36947 US | Tel:+(409)452-2450 | Email:theresacook@example.com | Site:http://www.miller.com/",http://www.miller.com/,+(409)452-2450,USD,Invoice Date: 11-Mar-2016,2016-03-11,DISCOUNT(4.35%): (-)  31.37,-31.37,Due Date : 11-Mar-2009,2009-03-11,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  15737646
Bank Swift Code      SBININBB250",PO Number :74,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 721.05  USD,721.05,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.19%):  37.43 USD,37.43,COMMERCIAL INVOICE,TOTAL : 728.05 USD,728.05,"Total in words:  seven hundred and twent-
y-eight point zero five",Template1_Instance21.json
"Bill to:Susan Ryan
5691 Myers Path Apt. 109
Lake Nicholas, MD 31568 US
Tel:+(189)984-0819
Email:oevans@example.com
Site:https://mason.info/",5691 Myers Path Apt. 109,"Lake Nicholas, MD 31568 US",,oevans@example.com,Bill to:Susan Ryan,"Bill to:Susan Ryan | 5691 Myers Path Apt. 109 | Lake Nicholas, MD 31568 US | Tel:+(189)984-0819 | Email:oevans@example.com | Site:https://mason.info/",https://mason.info/,+(189)984-0819,USD,Invoice Date: 14-Nov-1999,1999-11-14,DISCOUNT(1.04%): (-)  9.53,-9.53,Due Date : 07-Dec-2018,2018-12-07,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           State Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  12438592
Bank Swift Code      SBININBB250",PO Number :92,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 916.41  USD,916.41,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.03%):  55.28 USD,55.28,INVOICE,TOTAL : 931.09 USD,931.09,"Total in words:  nine hundred and thir-
ty-one point zero nine",Template1_Instance22.json
"Bill to:Linda Shaw
9258 Jonathan Ville Suite 521
South Kathy, SC 35233 US
Tel:+(403)747-6395
Email:tatkins@example.org
Site:https://www.price-paul.net/",9258 Jonathan Ville Suite 521,"South Kathy, SC 35233 US",,tatkins@example.org,Bill to:Linda Shaw,"Bill to:Linda Shaw | 9258 Jonathan Ville Suite 521 | South Kathy, SC 35233 US | Tel:+(403)747-6395 | Email:tatkins@example.org | Site:https://www.price-paul.net/",https://www.price-paul.net/,+(403)747-6395,USD,Date: 03-Feb-1997,1997-02-03,DISCOUNT(3.38%): (-)  30.53,-30.53,Due Date : 22-Nov-2001,2001-11-22,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           State Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  11975800
Bank Swift Code      SBININBB250",PO Number :82,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 903.29  $,903.29,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.14%):  46.42 $,46.42,TAX INVOICE,TOTAL : 921.80 $,921.8,"Total in words:  nine hundred and tw-
enty-one point eight",Template1_Instance23.json
"Bill to:Janet West
490 Melinda Streets Apt. 806
Lauramouth, ID 47708 US
Tel:+(122)911-9920
Email:wrobinson@example.com
Site:http://www.stephenson-murphy.info/",490 Melinda Streets Apt. 806,"Lauramouth, ID 47708 US",,wrobinson@example.com,Bill to:Janet West,"Bill to:Janet West | 490 Melinda Streets Apt. 806 | Lauramouth, ID 47708 US | Tel:+(122)911-9920 | Email:wrobinson@example.com | Site:http://www.stephenson-murphy.info/",http://www.stephenson-murphy.info/,+(122)911-9920,USD,Date: 31-May-1999,1999-05-31,DISCOUNT(1.39%): (-)  10.23,-10.23,Due Date : 31-Jul-2000,2000-07-31,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           State Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  15818589
Bank Swift Code      SBININBB250",PO Number :33,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 735.75  USD,735.75,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.80%):  42.69 USD,42.69,INVOICE,TOTAL : 749.16 USD,749.16,"Total in words:  seven hundred and for-
ty-nine point one six",Template1_Instance24.json
"Buyer :Alexis Burgess
217 Jacob Alley Apt. 066
Port Heather, AL 17209 US
Tel:+(075)927-7182
Email:vwaters@example.org
Site:https://www.barber.com/",217 Jacob Alley Apt. 066,"Port Heather, AL 17209 US",,vwaters@example.org,Buyer :Alexis Burgess,"Buyer :Alexis Burgess | 217 Jacob Alley Apt. 066 | Port Heather, AL 17209 US | Tel:+(075)927-7182 | Email:vwaters@example.org | Site:https://www.barber.com/",https://www.barber.com/,+(075)927-7182,USD,Date: 14-Oct-2011,2011-10-14,DISCOUNT(2.83%): (-)  36.89,-36.89,Due Date : 19-Apr-2018,2018-04-19,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  19543799
Bank Swift Code      SBININBB250",PO Number :86,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1303.60  $,3.6,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.42%):  70.71 $,70.71,INVOICE,TOTAL : 1355.93 $,5.93,"Total in words:  one thousand, three hundred a-
nd fifty-five point nine three",Template1_Instance25.json
"Bill to:Marcia Hayes
4930 Rebecca Viaduct
Lake Melissastad, WY 03429 US
Tel:+(108)103-7332
Email:perezdorothy@example.net
Site:http://www.hicks.com/",4930 Rebecca Viaduct,"Lake Melissastad, WY 03429 US",,perezdorothy@example.net,Bill to:Marcia Hayes,"Bill to:Marcia Hayes | 4930 Rebecca Viaduct | Lake Melissastad, WY 03429 US | Tel:+(108)103-7332 | Email:perezdorothy@example.net | Site:http://www.hicks.com/",http://www.hicks.com/,+(108)103-7332,USD,Invoice Date: 28-Jun-1999,1999-06-28,DISCOUNT(1.43%): (-)  4.93,-4.93,Due Date : 16-May-1998,1998-05-16,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           Central Bank of England
Branch Name          Raf CAMP
Bank Account Number  11663131
Bank Swift Code      SBININBB250",PO Number :70,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 345.04  USD,345.04,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.94%):  17.05 USD,17.05,INVOICE,TOTAL : 353.64 USD,353.64,"Total in words:  three hundred and fift-
y-three point six four",Template1_Instance26.json
"Bill to:Steven Johnson
81428 Cruz Forest
East Keith, UT 65756 US
Tel:+(057)950-6990
Email:beardelizabeth@example.com
Site:http://www.morgan-gutierrez.com/",81428 Cruz Forest,"East Keith, UT 65756 US",,beardelizabeth@example.com,Bill to:Steven Johnson,"Bill to:Steven Johnson | 81428 Cruz Forest | East Keith, UT 65756 US | Tel:+(057)950-6990 | Email:beardelizabeth@example.com | Site:http://www.morgan-gutierrez.com/",http://www.morgan-gutierrez.com/,+(057)950-6990,USD,Date: 18-Apr-2012,2012-04-18,DISCOUNT(3.77%): (-)  19.74,-19.74,Due Date : 17-Jan-2008,2008-01-17,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  12985778
Bank Swift Code      SBININBB250",PO Number :59,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 523.72  $,523.72,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.68%):  24.50 $,24.5,TAX INVOICE,TOTAL : 540.78 $,540.78,"Total in words:  five hundred and for-
ty point seven eight",Template1_Instance27.json
"Buyer :Christopher Evans
539 Stephanie Port Suite 984
Michaelfurt, AR 09560 US
Tel:+(016)311-1790
Email:annpierce@example.org
Site:https://pitts.info/",539 Stephanie Port Suite 984,"Michaelfurt, AR 09560 US",,annpierce@example.org,Buyer :Christopher Evans,"Buyer :Christopher Evans | 539 Stephanie Port Suite 984 | Michaelfurt, AR 09560 US | Tel:+(016)311-1790 | Email:annpierce@example.org | Site:https://pitts.info/",https://pitts.info/,+(016)311-1790,USD,Invoice Date: 01-Nov-2004,2004-11-01,DISCOUNT(2.85%): (-)  7.97,-7.97,Due Date : 19-Feb-2011,2011-02-19,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  19651510
Bank Swift Code      SBININBB250",PO Number :16,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 279.64  $,279.64,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.27%):  11.94 $,11.94,COMMERCIAL INVOICE,TOTAL : 284.39 $,284.39,"Total in words:  two hundred and eighty-
-four point three nine",Template1_Instance28.json
"Buyer :Carlos Kennedy
29399 Andrea Ramp Apt. 991
Berrystad, AZ 64823 US
Tel:+(123)658-1871
Email:stanleyrichard@example.net
Site:http://www.elliott-gregory.net/",29399 Andrea Ramp Apt. 991,"Berrystad, AZ 64823 US",,stanleyrichard@example.net,Buyer :Carlos Kennedy,"Buyer :Carlos Kennedy | 29399 Andrea Ramp Apt. 991 | Berrystad, AZ 64823 US | Tel:+(123)658-1871 | Email:stanleyrichard@example.net | Site:http://www.elliott-gregory.net/",http://www.elliott-gregory.net/,+(123)658-1871,USD,Date: 14-May-1997,1997-05-14,DISCOUNT(3.34%): (-)  16.24,-16.24,Due Date : 28-Mar-2013,2013-03-28,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  14107272
Bank Swift Code      SBININBB250",PO Number :28,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 486.09  $,486.09,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.72%):  27.80 $,27.8,INVOICE,TOTAL : 494.84 $,494.84,"Total in words:  four hundred and ninet-
y-four point eight four",Template1_Instance29.json
"Bill to:Clifford Hubbard
816 Tran Plaza Apt. 249
Rebeccabury, KS 60646 US
Tel:+(871)109-5778
Email:markgomez@example.com
Site:https://melendez.biz/",816 Tran Plaza Apt. 249,"Rebeccabury, KS 60646 US",,markgomez@example.com,Bill to:Clifford Hubbard,"Bill to:Clifford Hubbard | 816 Tran Plaza Apt. 249 | Rebeccabury, KS 60646 US | Tel:+(871)109-5778 | Email:markgomez@example.com | Site:https://melendez.biz/",https://melendez.biz/,+(871)109-5778,USD,Date: 21-Jan-2018,2018-01-21,DISCOUNT(3.42%): (-)  17.66,-17.66,Due Date : 30-Sep-2004,2004-09-30,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           Central Bank of USA
Branch Name          Raf CAMP
Bank Account Number  11158150
Bank Swift Code      SBININBB250",PO Number :91,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 516.46  USD,516.46,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.71%):  34.66 USD,34.66,INVOICE,TOTAL : 529.33 USD,529.33,"Total in words:  five hundred and twenty-
-nine point three three",Template1_Instance3.json
"Buyer :Jacqueline Campbell
7310 Sanders Park
South Katiefort, MI 80113 US
Tel:+(895)007-2714
Email:kroach@example.org
Site:http://gonzalez-green.org/",7310 Sanders Park,"South Katiefort, MI 80113 US",,kroach@example.org,Buyer :Jacqueline Campbell,"Buyer :Jacqueline Campbell | 7310 Sanders Park | South Katiefort, MI 80113 US | Tel:+(895)007-2714 | Email:kroach@example.org | Site:http://gonzalez-green.org/",http://gonzalez-green.org/,+(895)007-2714,USD,Invoice Date: 05-Jun-1997,1997-06-05,DISCOUNT(2.04%): (-)  26.8,-26.8,Due Date : 10-Jun-1996,1996-06-10,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  16860811
Bank Swift Code      SBININBB250",PO Number :88,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1313.64  USD,3.64,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.34%):  70.15 USD,70.15,INVOICE,TOTAL : 1355.28 USD,5.28,"Total in words:  one thousand, three hundred a-
nd fifty-five point two eight",Template1_Instance30.json
"Bill to:Carlos Martin
6162 Hughes Lights Suite 599
Port William, FM 74489 US
Tel:+(792)841-5279
Email:ruizrobert@example.org
Site:http://le-ayala.org/",6162 Hughes Lights Suite 599,"Port William, FM 74489 US",,ruizrobert@example.org,Bill to:Carlos Martin,"Bill to:Carlos Martin | 6162 Hughes Lights Suite 599 | Port William, FM 74489 US | Tel:+(792)841-5279 | Email:ruizrobert@example.org | Site:http://le-ayala.org/",http://le-ayala.org/,+(792)841-5279,USD,Date: 01-Oct-2009,2009-10-01,DISCOUNT(4.47%): (-)  72.29,-72.29,Due Date : 11-Dec-2018,2018-12-11,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           Central Bank of California
Branch Name          Raf CAMP
Bank Account Number  12402081
Bank Swift Code      SBININBB250",PO Number :65,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1617.22  $,7.22,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.61%):  90.70 $,90.7,INVOICE,TOTAL : 1686.90 $,6.9,"Total in words:  one thousand, six hundred-
and eighty-six point nine",Template1_Instance31.json
"Bill to:Terri Blankenship
3131 Eric Unions
Sherryhaven, KY 62154 US
Tel:+(770)987-5082
Email:rschaefer@example.org
Site:http://www.white.net/",3131 Eric Unions,"Sherryhaven, KY 62154 US",,rschaefer@example.org,Bill to:Terri Blankenship,"Bill to:Terri Blankenship | 3131 Eric Unions | Sherryhaven, KY 62154 US | Tel:+(770)987-5082 | Email:rschaefer@example.org | Site:http://www.white.net/",http://www.white.net/,+(770)987-5082,USD,Date: 21-Mar-2005,2005-03-21,DISCOUNT(1.36%): (-)  5.14,-5.14,Due Date : 16-Jan-2022,2022-01-16,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  13368910
Bank Swift Code      SBININBB250",PO Number :64,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 378.29  USD,378.29,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.07%):  22.95 USD,22.95,INVOICE,TOTAL : 391.86 USD,391.86,"Total in words:  three hundred and nine-
ty-one point eight six",Template1_Instance32.json
"Bill to:Beth Simmons
682 Joel Wells
Debrachester, WA 97388 US
Tel:+(471)843-7892
Email:denglish@example.com
Site:https://www.keith-bailey.com/",682 Joel Wells,"Debrachester, WA 97388 US",,denglish@example.com,Bill to:Beth Simmons,"Bill to:Beth Simmons | 682 Joel Wells | Debrachester, WA 97388 US | Tel:+(471)843-7892 | Email:denglish@example.com | Site:https://www.keith-bailey.com/",https://www.keith-bailey.com/,+(471)843-7892,USD,Invoice Date: 28-Jun-2014,2014-06-28,DISCOUNT(1.53%): (-)  17.53,-17.53,Due Date : 31-May-1994,1994-05-31,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  19656676
Bank Swift Code      SBININBB250",PO Number :78,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1145.70  $,5.7,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.48%):  39.91 $,39.91,COMMERCIAL INVOICE,TOTAL : 1129.93 $,9.93,"Total in words:  one thousand, one hundred and-
twenty-nine point nine three",Template1_Instance33.json
"Buyer :Hannah Cabrera
938 Brown Isle Apt. 858
Gregoryport, MD 27411 US
Tel:+(093)787-2495
Email:williamstheresa@example.org
Site:http://carpenter.com/",938 Brown Isle Apt. 858,"Gregoryport, MD 27411 US",,williamstheresa@example.org,Buyer :Hannah Cabrera,"Buyer :Hannah Cabrera | 938 Brown Isle Apt. 858 | Gregoryport, MD 27411 US | Tel:+(093)787-2495 | Email:williamstheresa@example.org | Site:http://carpenter.com/",http://carpenter.com/,+(093)787-2495,USD,Invoice Date: 19-Nov-2010,2010-11-19,DISCOUNT(2.04%): (-)  10.69,-10.69,Due Date : 04-Oct-1996,1996-10-04,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           State Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  14427096
Bank Swift Code      SBININBB250",PO Number :36,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 523.96  USD,523.96,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.77%):  19.75 USD,19.75,INVOICE,TOTAL : 535.80 USD,535.8,"Total in words:  five hundred and thi-
rty-five point eight",Template1_Instance34.json
"Bill to:Ashley Sanders
730 Pugh Road
Taylorstad, FM 93506 US
Tel:+(113)080-1681
Email:bryantsarah@example.org
Site:http://www.goodman.com/",730 Pugh Road,"Taylorstad, FM 93506 US",,bryantsarah@example.org,Bill to:Ashley Sanders,"Bill to:Ashley Sanders | 730 Pugh Road | Taylorstad, FM 93506 US | Tel:+(113)080-1681 | Email:bryantsarah@example.org | Site:http://www.goodman.com/",http://www.goodman.com/,+(113)080-1681,USD,Date: 13-Apr-2017,2017-04-13,DISCOUNT(4.14%): (-)  38.21,-38.21,Due Date : 08-Mar-1998,1998-03-08,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           Central Bank of USA
Branch Name          Raf CAMP
Bank Account Number  15970502
Bank Swift Code      SBININBB250",PO Number :99,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 922.85  USD,922.85,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.82%):  53.75 USD,53.75,INVOICE,TOTAL : 935.35 USD,935.35,"Total in words:  nine hundred and thirt-
y-five point three five",Template1_Instance35.json
"Bill to:Nathan Fowler
025 Moore Oval Suite 129
Michaelview, CT 81509 US
Tel:+(090)002-4667
Email:tiffany49@example.org
Site:https://fisher-armstrong.net/",025 Moore Oval Suite 129,"Michaelview, CT 81509 US",,tiffany49@example.org,Bill to:Nathan Fowler,"Bill to:Nathan Fowler | 025 Moore Oval Suite 129 | Michaelview, CT 81509 US | Tel:+(090)002-4667 | Email:tiffany49@example.org | Site:https://fisher-armstrong.net/",https://fisher-armstrong.net/,+(090)002-4667,USD,Invoice Date: 01-Jul-2013,2013-07-01,DISCOUNT(2.82%): (-)  17.78,-17.78,Due Date : 12-Jan-2007,2007-01-12,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  13153079
Bank Swift Code      SBININBB250",PO Number :42,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 630.54  USD,630.54,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.99%):  31.45 USD,31.45,COMMERCIAL INVOICE,TOTAL : 635.70 USD,635.7,"Total in words:  six hundred and thi-
rty-five point seven",Template1_Instance36.json
