BILL_TO,CURRENCY,DATE,DATE_NORM,DISCOUNT,DISCOUNT_AMOUNT,DUE_DATE,DUE_DATE_NORM,INVOICE_INFO,NOTE,SELLER_ADDRESS,SELLER_NAME,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX_AMOUNT,TITLE,TOTAL,TOTAL_AMOUNT,_source_file
"BILL_TO:
Jodi West
992 Jason Lane
Merrittview, VI 52673 US
Tel:+(577)135-5321
Email:casejeffrey@example.net
Site:http://www.serrano.info/",USD,Invoice Date: 30-Mar-2015,2015-03-30,DISCOUNT(1.59%): (-)  18.1,-18.1,Due Date : 21-Mar-2006,2006-03-21,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 1138.37  $,8.37,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 1142.49 $,2.49,Template4_Instance71.json
"BILL_TO:
Nicole Holmes
36651 Atkins Way Suite 652
Harrisbury, SD 50616 US
Tel:+(828)357-6246
Email:lijames@example.com
Site:http://stewart-thomas.com/",USD,Invoice Date: 25-Jul-2001,2001-07-25,DISCOUNT(4.48%): (-)  42.03,-42.03,Due Date : 17-Oct-1999,1999-10-17,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 938.12  $,938.12,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 971.87 $,971.87,Template4_Instance72.json
"BILL_TO:
David Dillon
3325 Francisco Stream Apt. 241
Janiceton, PR 42907 US
Tel:+(304)250-7280
Email:gary93@example.net
Site:http://www.williams-sandoval.net/",USD,Invoice Date: 18-Jun-2021,2021-06-18,DISCOUNT(1.38%): (-)  5.12,-5.12,Due Date : 19-Sep-2018,2018-09-19,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 370.77  USD,370.77,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 383.23 USD,383.23,Template4_Instance73.json
"BILL_TO:
Amy Little
730 Wheeler Hill Apt. 767
South Martinfurt, HI 91213 US
Tel:+(758)188-6376
Email:lisa42@example.net
Site:https://leon.biz/",USD,Invoice Date: 27-Dec-2020,2020-12-27,DISCOUNT(4.07%): (-)  25.43,-25.43,Due Date : 25-Nov-2006,2006-11-25,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 624.86  $,624.86,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 640.23 $,640.23,Template4_Instance74.json
"BILL_TO:
Tricia Boyd
82020 Rebecca Islands
South Clintonburgh, AL 87786 US
Tel:+(048)511-7091
Email:cindy47@example.com
Site:http://rodriguez.com/",USD,Invoice Date: 14-Jul-2002,2002-07-14,DISCOUNT(1.22%): (-)  6.22,-6.22,Due Date : 04-Jan-2010,2010-01-04,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 510.08  $,510.08,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 532.10 $,532.1,Template4_Instance75.json
"BILL_TO:
Steven Cardenas
4403 Connor Glens
Port Travis, AL 76215 US
Tel:+(711)301-6873
Email:blairrobert@example.com
Site:http://guerra.com/",USD,Invoice Date: 06-Aug-2007,2007-08-06,DISCOUNT(3.52%): (-)  16.65,-16.65,Due Date : 08-Oct-2016,2016-10-08,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 473.15  $,473.15,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 485.20 $,485.2,Template4_Instance76.json
"BILL_TO:
Andrea Randall
333 Sarah Skyway Apt. 060
Gordonhaven, MD 45806 US
Tel:+(722)988-0104
Email:danielsanchez@example.net
Site:https://www.brown.com/",USD,Date: 29-Mar-2015,2015-03-29,DISCOUNT(4.46%): (-)  21.21,-21.21,Due Date : 16-Aug-2016,2016-08-16,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 475.65  $,475.65,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 496.64 $,496.64,Template4_Instance77.json
"BILL_TO:
Andrea Rich
36141 Harris Loop
New Christopher, AS 43036 US
Tel:+(492)659-0346
Email:jenniferwhite@example.com
Site:https://www.walker.biz/",EUR,Date: 27-Nov-1997,1997-11-27,DISCOUNT(2.94%): (-)  16.11,-16.11,Due Date : 10-Apr-2016,2016-04-10,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 548.01  EUR,548.01,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 542.77 EUR,542.77,Template4_Instance78.json
"BILL_TO:
Heather Welch
6256 Michelle Lakes Suite 493
North Russell, NC 72484 US
Tel:+(323)647-1663
Email:angelaflores@example.net
Site:https://www.reyes.org/",USD,Date: 11-Jul-2021,2021-07-11,DISCOUNT(4.31%): (-)  23.61,-23.61,Due Date : 07-Mar-2022,2022-03-07,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 547.70  USD,547.7,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 551.35 USD,551.35,Template4_Instance79.json
"BILL_TO:
Kelly Smith
925 Jessica Ridge Apt. 636
Walkertown, CO 01879 US
Tel:+(439)264-6965
Email:ywest@example.com
Site:https://www.vincent.info/",USD,Date: 18-Mar-2021,2021-03-18,DISCOUNT(2.04%): (-)  6.47,-6.47,Due Date : 28-Feb-2001,2001-02-28,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 317.34  USD,317.34,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 329.00 USD,329.0,Template4_Instance8.json
"BILL_TO:
Shaun Flores
314 Angela Pass Suite 817
Lake Molly, TN 31309 US
Tel:+(245)081-1010
Email:amber52@example.org
Site:https://green.net/",EUR,Invoice Date: 18-Feb-2000,2000-02-18,DISCOUNT(2.74%): (-)  17.66,-17.66,Due Date : 19-Sep-1997,1997-09-19,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 644.67  EUR,644.67,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 657.93 EUR,657.93,Template4_Instance80.json
"BILL_TO:
Jason Andersen
3252 Richard Forges Suite 061
Millerborough, DE 34135 US
Tel:+(824)592-9478
Email:pblack@example.net
Site:https://www.small.com/",USD,Invoice Date: 26-Oct-2000,2000-10-26,DISCOUNT(1.67%): (-)  10.01,-10.01,Due Date : 20-Aug-2022,2022-08-20,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 599.36  $,599.36,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 590.62 $,590.62,Template4_Instance81.json
"BILL_TO:
Michael Duran
72998 Lisa Path Apt. 121
East Ericborough, FM 06937 US
Tel:+(662)051-1331
Email:jacobsdennis@example.net
Site:https://www.pacheco.com/",EUR,Invoice Date: 08-Sep-2022,2022-09-08,DISCOUNT(1.73%): (-)  13.82,-13.82,Due Date : 13-Sep-1996,1996-09-13,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 798.98  EUR,798.98,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 827.24 EUR,827.24,Template4_Instance82.json
"BILL_TO:
Patrick Gallagher
15632 Allen Greens Apt. 820
Daniellefurt, DC 83894 US
Tel:+(193)989-1102
Email:wburke@example.org
Site:http://park-green.com/",USD,Date: 27-Apr-2022,2022-04-27,DISCOUNT(3.33%): (-)  31.15,-31.15,Due Date : 06-Aug-1998,1998-08-06,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 935.31  $,935.31,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 928.64 $,928.64,Template4_Instance83.json
"BILL_TO:
Austin Clark
16273 Jessica Parks Apt. 946
Lindafort, AK 23066 US
Tel:+(458)788-8356
Email:jamestanya@example.org
Site:http://www.green.biz/",USD,Invoice Date: 04-Jan-1997,1997-01-04,DISCOUNT(1.28%): (-)  12.63,-12.63,Due Date : 28-Feb-2020,2020-02-28,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 987.02  $,987.02,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 1018.68 $,8.68,Template4_Instance84.json
"BILL_TO:
Julie Wheeler
76348 Wells Skyway Apt. 345
Saundersland, MH 16265 US
Tel:+(222)627-7768
Email:wilkersonrichard@example.org
Site:http://www.cunningham.com/",EUR,Invoice Date: 11-Oct-2012,2012-10-11,DISCOUNT(2.85%): (-)  3.99,-3.99,Due Date : 01-Apr-1993,1993-04-01,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 140.09  EUR,140.09,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 141.21 EUR,141.21,Template4_Instance85.json
"BILL_TO:
Paul Jones
619 Jimmy Springs Apt. 765
Joneschester, IN 82940 US
Tel:+(701)934-1841
Email:david43@example.net
Site:http://www.montoya.com/",USD,Invoice Date: 25-Dec-2001,2001-12-25,DISCOUNT(4.94%): (-)  2.41,-2.41,Due Date : 30-Sep-2011,2011-09-30,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 48.72  $,48.72,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 51.15 $,51.15,Template4_Instance86.json
"BILL_TO:
Joseph Turner
267 Micheal Island Apt. 380
Griffinbury, CO 44568 US
Tel:+(806)099-5875
Email:pelliott@example.org
Site:http://www.brown.info/",EUR,Date: 05-Oct-2013,2013-10-05,DISCOUNT(1.33%): (-)  1.66,-1.66,Due Date : 06-Aug-2015,2015-08-06,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 124.92  EUR,124.92,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 128.43 EUR,128.43,Template4_Instance87.json
"BILL_TO:
David Perry
25840 Bradley Trace
Romeromouth, FL 94789 US
Tel:+(688)292-0537
Email:laura37@example.org
Site:https://shaw.com/",USD,Date: 20-Mar-2017,2017-03-20,DISCOUNT(2.05%): (-)  16.98,-16.98,Due Date : 29-Jul-2017,2017-07-29,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 828.19  USD,828.19,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 853.73 USD,853.73,Template4_Instance88.json
"BILL_TO:
Meghan Williams
31605 Nicholas Garden Suite 740
West Todd, FL 27177 US
Tel:+(389)837-9516
Email:lauren62@example.com
Site:http://www.ross.com/",USD,Invoice Date: 10-May-2021,2021-05-10,DISCOUNT(2.53%): (-)  27.39,-27.39,Due Date : 24-Jan-2022,2022-01-24,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 1082.79  USD,2.79,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 1114.72 USD,4.72,Template4_Instance89.json
"BILL_TO:
David Atkinson
23687 Jones Summit Suite 681
Port Wesley, MS 33413 US
Tel:+(118)675-9313
Email:schultzstephen@example.com
Site:https://ruiz-mckenzie.org/",USD,Date: 22-Nov-2019,2019-11-22,DISCOUNT(4.7%): (-)  23.53,-23.53,Due Date : 13-May-2010,2010-05-13,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 500.63  $,500.63,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 512.81 $,512.81,Template4_Instance9.json
"BILL_TO:
Timothy Hansen
011 Foley Lodge
South Peggyberg, LA 05493 US
Tel:+(927)500-9492
Email:gonzalesjasmine@example.org
Site:https://www.cook-cochran.com/",USD,Date: 06-Nov-2012,2012-11-06,DISCOUNT(4.35%): (-)  41.67,-41.67,Due Date : 04-Mar-2005,2005-03-04,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 957.95  $,957.95,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 989.59 $,989.59,Template4_Instance90.json
"BILL_TO:
Kimberly Dyer
63495 Cochran Landing
Isaacport, FL 52068 US
Tel:+(344)603-3246
Email:karina70@example.com
Site:http://gutierrez.com/",USD,Date: 30-Dec-2016,2016-12-30,DISCOUNT(3.3%): (-)  14.82,-14.82,Due Date : 20-May-2021,2021-05-20,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 449.06  USD,449.06,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 451.99 USD,451.99,Template4_Instance91.json
"BILL_TO:
Natalie Holmes
08840 Hays Harbors Apt. 062
East Luis, NY 87968 US
Tel:+(248)603-2059
Email:hendersonnicole@example.net
Site:https://guzman-contreras.org/",USD,Invoice Date: 01-Jan-2019,2019-01-01,DISCOUNT(2.4%): (-)  11.41,-11.41,Due Date : 18-Apr-2017,2017-04-18,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 475.50  $,475.5,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 488.63 $,488.63,Template4_Instance92.json
"BILL_TO:
Troy Rhodes
3467 Sandra Gardens Suite 826
North Kristenton, NH 98563 US
Tel:+(439)519-7519
Email:ireilly@example.com
Site:http://www.roberts.com/",EUR,Invoice Date: 03-Sep-1998,1998-09-03,DISCOUNT(4.6%): (-)  23.32,-23.32,Due Date : 02-Dec-1999,1999-12-02,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 506.91  EUR,506.91,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 534.69 EUR,534.69,Template4_Instance93.json
"BILL_TO:
Eric Wyatt
10333 Tracy Estate
Wallaceborough, DE 24437 US
Tel:+(222)770-0050
Email:rbrown@example.com
Site:https://www.moore-lawson.com/",EUR,Invoice Date: 03-Dec-2021,2021-12-03,DISCOUNT(1.38%): (-)  12.47,-12.47,Due Date : 15-Apr-2012,2012-04-15,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 903.90  EUR,903.9,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 921.50 EUR,921.5,Template4_Instance94.json
"BILL_TO:
Amber Tucker
4431 Samantha Flat
North Zacharyfort, SD 75038 US
Tel:+(457)666-3536
Email:irodriguez@example.com
Site:https://perez-hughes.info/",USD,Date: 23-Dec-2007,2007-12-23,DISCOUNT(2.1%): (-)  6.16,-6.16,Due Date : 18-Dec-1996,1996-12-18,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 293.36  $,293.36,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 309.09 $,309.09,Template4_Instance95.json
"BILL_TO:
Lauren Hall
3690 Patricia Knolls
Makaylamouth, ID 19351 US
Tel:+(227)008-9380
Email:davidsimmons@example.com
Site:https://www.fowler.com/",EUR,Invoice Date: 06-Jul-1997,1997-07-06,DISCOUNT(2.81%): (-)  15.39,-15.39,Due Date : 31-Dec-1998,1998-12-31,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 547.54  EUR,547.54,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 537.88 EUR,537.88,Template4_Instance96.json
"BILL_TO:
Rebecca Long
08670 Patrick Views Suite 645
Annamouth, HI 02481 US
Tel:+(136)607-7516
Email:tylerchristensen@example.com
Site:http://murphy.com/",USD,Invoice Date: 01-Feb-2022,2022-02-01,DISCOUNT(2.62%): (-)  12.09,-12.09,Due Date : 31-Oct-2005,2005-10-31,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 461.27  $,461.27,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 455.59 $,455.59,Template4_Instance97.json
"BILL_TO:
Anne Howard
695 Williams Crossing
Baldwinchester, ND 47607 US
Tel:+(800)477-6598
Email:dortega@example.com
Site:http://pena.org/",USD,Invoice Date: 01-Sep-2006,2006-09-01,DISCOUNT(2.15%): (-)  5.55,-5.55,Due Date : 12-Sep-2021,2021-09-12,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 258.12  USD,258.12,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 263.20 USD,263.2,Template4_Instance98.json
"BILL_TO:
Eugene Williams
133 Young Via Suite 031
Petersonchester, PR 18558 US
Tel:+(572)654-9528
Email:thomasnicholas@example.net
Site:http://krueger.com/",USD,Invoice Date: 01-Sep-2006,2006-09-01,DISCOUNT(2.12%): (-)  15.72,-15.72,Due Date : 25-Dec-2012,2012-12-25,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 741.52  $,741.52,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 755.72 $,755.72,Template4_Instance99.json
